,sample_idx,Gowal2020Uncovering_28_10_extra_mra1_255_is_acc,Gowal2020Uncovering_28_10_extra_mra1_255_is_rob1_255,Gowal2020Uncovering_28_10_extra_mra1_255_pred
3633,3633,1,1,3
3634,3634,1,1,3
3635,3635,1,0,4
3636,3636,1,1,4
3637,3637,1,1,2
3638,3638,1,1,9
3639,3639,1,1,7
3640,3640,1,1,6
3641,3641,1,1,8
3642,3642,1,1,1
3643,3643,1,1,8
3644,3644,1,1,9
3645,3645,1,1,1
3646,3646,1,1,3
3647,3647,1,1,1
3648,3648,1,1,7
3649,3649,1,1,3
3650,3650,1,1,0
3651,3651,1,1,0
3652,3652,1,1,2
3653,3653,0,0,0
3654,3654,1,1,3
3655,3655,1,1,9
3656,3656,1,1,2
3657,3657,1,1,7
3658,3658,1,1,2
3659,3659,1,1,6
3660,3660,1,1,0
3661,3661,1,1,1
3662,3662,1,1,6
3663,3663,1,1,1
3664,3664,1,1,6
3665,3665,1,1,7
3666,3666,1,1,5
3667,3667,1,1,5
3668,3668,1,1,2
3669,3669,0,0,3
3670,3670,1,1,9
3671,3671,1,1,4
3672,3672,1,1,0
3673,3673,1,1,2
3674,3674,1,1,3
3675,3675,1,1,4
3676,3676,1,1,9
3677,3677,1,1,4
3678,3678,1,1,1
3679,3679,1,1,0
3680,3680,1,1,0
3681,3681,1,1,2
3682,3682,1,1,3
3683,3683,1,0,8
3684,3684,1,1,9
3685,3685,1,1,2
3686,3686,1,1,8
3687,3687,1,1,9
3688,3688,1,1,5
3689,3689,1,1,7
3690,3690,1,1,9
3691,3691,1,1,1
3692,3692,1,1,4
3693,3693,1,1,6
3694,3694,1,1,2
3695,3695,1,1,8
3696,3696,0,0,3
3697,3697,1,1,4
3698,3698,1,1,8
3699,3699,1,1,9
3700,3700,1,1,3
3701,3701,1,1,1
3702,3702,1,1,1
3703,3703,1,1,6
3704,3704,1,1,5
3705,3705,1,1,8
3706,3706,1,1,4
3707,3707,1,1,6
3708,3708,0,0,6
3709,3709,1,1,5
3710,3710,1,1,2
3711,3711,1,1,6
3712,3712,1,1,4
3713,3713,1,1,2
3714,3714,1,1,3
3715,3715,1,1,1
3716,3716,0,0,4
3717,3717,1,1,6
3718,3718,1,1,8
3719,3719,1,1,5
3720,3720,1,1,2
3721,3721,0,1,0
3722,3722,1,1,7
3723,3723,1,1,1
3724,3724,1,1,6
3725,3725,1,1,2
3726,3726,0,0,3
3727,3727,1,1,9
3728,3728,0,0,5
3729,3729,1,1,8
3730,3730,1,1,1
3731,3731,1,1,6
3732,3732,1,1,9
3733,3733,1,1,2
3734,3734,1,1,7
3735,3735,1,0,5
3736,3736,1,1,3
3737,3737,1,1,2
3738,3738,1,1,9
3739,3739,1,1,7
3740,3740,1,1,0
3741,3741,1,1,2
3742,3742,1,1,9
3743,3743,1,1,3
3744,3744,1,0,4
3745,3745,1,1,1
3746,3746,1,1,7
3747,3747,1,1,9
3748,3748,1,1,5
3749,3749,1,1,8
3750,3750,1,1,9
3751,3751,1,1,7
3752,3752,0,0,5
3753,3753,0,1,3
3754,3754,1,1,0
3755,3755,1,1,9
3756,3756,1,1,7
3757,3757,1,1,4
3758,3758,0,0,3
3759,3759,1,1,4
3760,3760,1,1,7
3761,3761,1,1,0
3762,3762,1,1,1
3763,3763,1,1,8
3764,3764,1,1,1
3765,3765,1,1,0
3766,3766,1,1,4
3767,3767,1,1,6
3768,3768,1,1,1
3769,3769,1,1,9
3770,3770,1,1,9
3771,3771,1,1,2
3772,3772,1,1,1
3773,3773,0,0,5
3774,3774,0,1,3
3775,3775,1,1,6
3776,3776,1,1,9
3777,3777,1,1,7
3778,3778,1,1,7
3779,3779,1,1,3
3780,3780,1,1,4
3781,3781,1,1,2
3782,3782,1,1,0
3783,3783,1,1,2
3784,3784,1,1,5
3785,3785,1,1,6
3786,3786,1,1,7
3787,3787,1,1,3
3788,3788,1,1,7
3789,3789,0,1,1
3790,3790,1,1,4
3791,3791,1,1,2
3792,3792,1,1,0
3793,3793,1,1,6
3794,3794,1,1,1
3795,3795,1,1,7
3796,3796,1,1,5
3797,3797,1,1,6
3798,3798,1,1,5
3799,3799,0,0,5
3800,3800,1,1,9
3801,3801,1,1,2
3802,3802,1,1,7
3803,3803,1,1,8
3804,3804,1,1,5
3805,3805,1,1,9
3806,3806,1,1,5
3807,3807,1,1,8
3808,3808,1,1,5
3809,3809,1,1,4
3810,3810,1,1,3
3811,3811,1,1,7
3812,3812,1,1,9
3813,3813,1,1,8
3814,3814,1,1,1
3815,3815,1,1,2
3816,3816,1,1,2
3817,3817,1,1,8
3818,3818,1,1,9
3819,3819,1,1,3
3820,3820,0,1,8
3821,3821,1,1,8
3822,3822,1,1,4
3823,3823,1,1,0
3824,3824,1,1,2
3825,3825,1,1,0
3826,3826,1,1,1
3827,3827,1,1,4
3828,3828,0,1,3
3829,3829,1,1,8
3830,3830,1,1,5
3831,3831,1,1,5
3832,3832,1,1,7
3833,3833,1,1,9
3834,3834,1,1,8
3835,3835,1,1,3
3836,3836,1,1,7
3837,3837,1,1,9
3838,3838,1,1,1
3839,3839,1,1,5
3840,3840,1,1,6
3841,3841,1,1,9
3842,3842,1,1,8
3843,3843,1,1,7
3844,3844,1,1,2
3845,3845,1,1,0
3846,3846,1,1,9
3847,3847,1,1,0
3848,3848,1,1,8
3849,3849,0,0,4
3850,3850,1,1,9
3851,3851,1,1,4
3852,3852,1,1,2
3853,3853,1,1,9
3854,3854,1,1,8
3855,3855,1,1,1
3856,3856,1,1,9
3857,3857,1,1,1
3858,3858,1,1,8
3859,3859,1,1,3
3860,3860,1,1,7
3861,3861,1,1,6
3862,3862,1,1,4
3863,3863,1,1,2
3864,3864,1,1,3
3865,3865,1,1,7
3866,3866,1,1,0
3867,3867,1,1,3
3868,3868,1,1,5
3869,3869,1,1,8
3870,3870,1,1,8
3871,3871,1,1,8
3872,3872,1,1,7
3873,3873,1,1,9
3874,3874,1,1,6
3875,3875,1,1,2
3876,3876,1,1,7
3877,3877,1,1,4
3878,3878,1,1,5
3879,3879,1,1,7
3880,3880,1,1,6
3881,3881,1,1,7
3882,3882,1,1,1
3883,3883,1,1,7
3884,3884,1,1,3
3885,3885,1,1,6
3886,3886,1,1,8
3887,3887,1,0,2
3888,3888,1,1,6
3889,3889,1,1,6
3890,3890,1,0,7
3891,3891,1,1,1
3892,3892,1,1,5
3893,3893,1,1,9
3894,3894,1,1,7
3895,3895,1,1,1
3896,3896,1,1,7
3897,3897,1,1,0
3898,3898,1,1,1
3899,3899,1,1,6
3900,3900,1,1,3
3901,3901,1,1,3
3902,3902,1,1,9
3903,3903,1,1,0
3904,3904,1,1,1
3905,3905,1,1,2
3906,3906,1,1,3
3907,3907,1,1,2
3908,3908,1,1,2
3909,3909,1,1,5
3910,3910,1,1,4
3911,3911,1,1,9
3912,3912,1,1,8
3913,3913,0,0,5
3914,3914,1,1,4
3915,3915,1,1,4
3916,3916,1,1,9
3917,3917,1,1,7
3918,3918,1,1,6
3919,3919,1,1,7
3920,3920,1,1,7
3921,3921,1,1,1
3922,3922,1,1,2
3923,3923,1,0,3
3924,3924,1,0,5
3925,3925,1,1,1
3926,3926,1,1,9
3927,3927,1,1,0
3928,3928,1,0,3
3929,3929,1,1,3
3930,3930,1,1,1
3931,3931,1,1,5
3932,3932,1,1,6
3933,3933,1,1,6
3934,3934,1,1,2
3935,3935,1,1,4
3936,3936,1,1,6
3937,3937,1,1,8
3938,3938,1,1,8
3939,3939,1,1,9
3940,3940,1,1,6
3941,3941,1,0,6
3942,3942,1,1,1
3943,3943,1,1,0
3944,3944,1,1,7
3945,3945,1,1,5
3946,3946,1,1,8
3947,3947,1,1,2
3948,3948,1,1,1
3949,3949,1,1,5
3950,3950,1,1,8
3951,3951,1,1,1
3952,3952,1,1,4
3953,3953,1,1,7
3954,3954,1,1,5
3955,3955,1,1,0
3956,3956,1,0,3
3957,3957,0,1,0
3958,3958,1,1,9
3959,3959,1,1,5
3960,3960,1,1,2
3961,3961,1,1,8
3962,3962,1,0,4
3963,3963,1,1,1
3964,3964,1,1,9
3965,3965,1,1,0
3966,3966,1,1,4
3967,3967,1,1,4
3968,3968,1,1,8
3969,3969,1,1,2
3970,3970,1,1,9
3971,3971,1,1,0
3972,3972,1,1,7
3973,3973,1,1,9
3974,3974,1,1,8
3975,3975,1,1,7
3976,3976,1,1,1
3977,3977,1,0,3
3978,3978,1,1,2
3979,3979,1,1,9
3980,3980,1,1,9
3981,3981,1,1,5
3982,3982,1,1,9
3983,3983,1,1,7
3984,3984,1,1,6
3985,3985,1,1,7
3986,3986,1,1,7
3987,3987,1,1,1
3988,3988,1,1,1
3989,3989,1,1,2
3990,3990,1,1,4
3991,3991,1,1,2
3992,3992,1,1,0
3993,3993,1,1,6
3994,3994,1,1,8
3995,3995,1,0,7
3996,3996,1,1,6
3997,3997,1,1,2
3998,3998,1,1,2
3999,3999,1,1,9
4000,4000,0,0,4
4001,4001,1,1,2
4002,4002,1,1,4
4003,4003,1,0,2
4004,4004,1,1,0
4005,4005,1,1,5
4006,4006,1,1,8
4007,4007,1,1,6
4008,4008,1,1,8
4009,4009,1,1,2
4010,4010,1,1,7
4011,4011,1,1,7
4012,4012,1,0,3
4013,4013,1,1,1
4014,4014,1,1,8
4015,4015,1,1,1
4016,4016,1,1,6
4017,4017,1,1,5
4018,4018,1,1,9
4019,4019,1,1,7
4020,4020,1,1,8
4021,4021,1,1,9
4022,4022,1,1,6
4023,4023,1,0,4
4024,4024,1,1,8
4025,4025,1,1,1
4026,4026,1,1,9
4027,4027,1,1,4
4028,4028,1,1,0
4029,4029,1,1,4
4030,4030,1,1,1
4031,4031,1,1,4
4032,4032,1,1,3
4033,4033,1,1,6
4034,4034,1,1,2
4035,4035,1,1,2
4036,4036,1,0,7
4037,4037,1,1,0
4038,4038,1,1,0
4039,4039,1,1,7
4040,4040,1,1,0
4041,4041,1,1,7
4042,4042,1,1,4
4043,4043,1,1,3
4044,4044,1,1,6
4045,4045,1,1,7
4046,4046,1,1,7
4047,4047,1,1,4
4048,4048,1,1,5
4049,4049,1,1,4
4050,4050,1,1,3
4051,4051,1,0,5
4052,4052,1,1,5
4053,4053,1,1,4
4054,4054,0,0,0
4055,4055,1,0,1
4056,4056,1,1,0
4057,4057,1,1,7
4058,4058,1,1,7
4059,4059,1,1,1
4060,4060,1,1,6
4061,4061,1,1,5
4062,4062,1,1,0
4063,4063,1,1,7
4064,4064,1,1,7
4065,4065,1,1,4
4066,4066,1,1,6
4067,4067,1,1,1
4068,4068,1,1,8
4069,4069,1,1,5
4070,4070,1,1,9
4071,4071,1,1,3
4072,4072,1,1,5
4073,4073,1,1,6
4074,4074,1,1,2
4075,4075,1,1,2
4076,4076,1,1,7
4077,4077,0,0,5
4078,4078,1,1,5
4079,4079,1,1,8
4080,4080,1,1,1
4081,4081,1,1,0
4082,4082,1,1,6
4083,4083,1,1,8
4084,4084,1,1,7
4085,4085,1,1,8
4086,4086,1,1,8
4087,4087,1,1,5
4088,4088,1,1,7
4089,4089,1,1,5
4090,4090,1,1,4
4091,4091,1,1,9
4092,4092,1,1,7
4093,4093,1,1,3
4094,4094,0,1,5
4095,4095,1,1,8
4096,4096,1,1,8
4097,4097,0,1,6
4098,4098,1,1,9
4099,4099,1,1,4
4100,4100,1,1,7
4101,4101,1,1,2
4102,4102,1,1,0
4103,4103,1,1,8
4104,4104,1,1,0
4105,4105,1,1,7
4106,4106,1,0,3
4107,4107,1,1,3
4108,4108,1,1,2
4109,4109,1,1,5
4110,4110,1,1,2
4111,4111,1,1,4
4112,4112,1,0,4
4113,4113,1,1,0
4114,4114,1,1,4
4115,4115,1,1,8
4116,4116,1,1,2
4117,4117,1,1,4
4118,4118,1,1,0
4119,4119,1,1,6
4120,4120,1,1,4
4121,4121,0,0,3
4122,4122,1,1,6
4123,4123,1,1,0
4124,4124,1,1,8
4125,4125,1,1,8
4126,4126,1,1,0
4127,4127,1,1,6
4128,4128,1,1,1
4129,4129,1,1,1
4130,4130,1,1,6
4131,4131,1,1,1
4132,4132,1,1,4
4133,4133,1,1,2
4134,4134,1,1,1
4135,4135,1,0,1
4136,4136,1,1,2
4137,4137,0,0,3
4138,4138,1,1,4
4139,4139,1,0,5
4140,4140,1,1,5
4141,4141,1,1,8
4142,4142,1,1,8
4143,4143,1,1,5
4144,4144,1,1,1
4145,4145,1,1,8
4146,4146,1,1,2
4147,4147,1,1,3
4148,4148,1,1,3
4149,4149,1,1,9
4150,4150,1,1,6
4151,4151,1,1,6
4152,4152,1,0,5
4153,4153,1,1,0
4154,4154,1,1,7
4155,4155,1,1,3
4156,4156,1,1,3
4157,4157,1,1,2
4158,4158,1,1,7
4159,4159,1,1,4
4160,4160,1,1,5
4161,4161,1,1,6
4162,4162,1,1,0
4163,4163,1,1,2
4164,4164,1,1,1
4165,4165,1,1,8
4166,4166,1,1,1
4167,4167,1,1,0
4168,4168,1,1,9
4169,4169,1,1,3
4170,4170,1,1,1
4171,4171,1,1,0
4172,4172,1,1,5
4173,4173,1,1,4
4174,4174,1,1,2
4175,4175,1,1,3
4176,4176,1,1,3
4177,4177,1,1,6
4178,4178,1,1,7
4179,4179,1,1,6
4180,4180,1,1,0
4181,4181,1,1,0
4182,4182,1,1,5
4183,4183,1,1,7
4184,4184,1,1,4
4185,4185,1,1,7
4186,4186,1,1,7
4187,4187,1,1,0
4188,4188,1,1,6
4189,4189,1,1,1
4190,4190,1,0,3
4191,4191,1,1,9
4192,4192,1,1,0
4193,4193,1,1,9
4194,4194,1,1,0
4195,4195,1,1,3
4196,4196,1,1,8
4197,4197,1,1,4
4198,4198,0,1,0
4199,4199,1,1,8
4200,4200,1,1,4
4201,4201,1,1,1
4202,4202,1,1,0
4203,4203,1,1,2
4204,4204,1,1,2
4205,4205,1,1,4
4206,4206,1,1,1
4207,4207,1,1,1
4208,4208,1,1,2
4209,4209,1,1,4
4210,4210,1,1,3
4211,4211,1,1,4
4212,4212,1,1,1
4213,4213,1,1,4
4214,4214,1,1,7
4215,4215,1,1,1
4216,4216,1,1,0
4217,4217,1,1,0
4218,4218,1,1,9
4219,4219,1,1,0
4220,4220,0,0,0
4221,4221,1,1,2
4222,4222,1,1,8
4223,4223,1,1,8
4224,4224,1,1,5
4225,4225,1,1,5
4226,4226,1,1,0
4227,4227,0,1,3
4228,4228,1,1,0
4229,4229,1,1,8
4230,4230,1,1,6
4231,4231,1,1,2
4232,4232,1,1,5
4233,4233,1,1,9
4234,4234,1,1,2
4235,4235,1,1,9
4236,4236,1,1,1
4237,4237,1,1,1
4238,4238,1,0,5
4239,4239,1,1,4
4240,4240,1,1,7
4241,4241,1,1,5
4242,4242,1,1,8
4243,4243,1,1,6
4244,4244,0,0,4
4245,4245,1,1,1
4246,4246,1,1,5
4247,4247,0,0,7
4248,4248,0,0,5
4249,4249,1,1,4
4250,4250,1,1,1
4251,4251,1,1,8
4252,4252,1,1,9
4253,4253,1,1,9
4254,4254,1,1,8
4255,4255,1,1,9
4256,4256,1,1,8
4257,4257,1,1,6
4258,4258,1,1,8
4259,4259,1,1,5
4260,4260,1,1,8
4261,4261,1,1,9
4262,4262,1,1,4
4263,4263,1,1,6
4264,4264,1,1,2
4265,4265,1,1,6
4266,4266,1,1,3
4267,4267,1,1,7
4268,4268,1,1,4
4269,4269,1,1,0
4270,4270,1,1,0
4271,4271,1,1,1
4272,4272,1,1,7
4273,4273,1,1,5
4274,4274,1,1,1
4275,4275,1,0,5
4276,4276,0,1,1
4277,4277,1,1,3
4278,4278,1,1,1
4279,4279,1,1,6
4280,4280,1,1,8
4281,4281,1,1,7
4282,4282,1,1,3
4283,4283,1,1,6
4284,4284,1,1,9
4285,4285,1,1,1
4286,4286,1,1,2
4287,4287,1,1,0
4288,4288,1,1,1
4289,4289,1,1,7
4290,4290,1,1,2
4291,4291,1,1,6
4292,4292,1,1,1
4293,4293,1,1,9
4294,4294,1,1,0
4295,4295,1,1,0
4296,4296,1,1,8
4297,4297,1,1,9
4298,4298,1,1,9
4299,4299,1,0,2
4300,4300,1,1,8
4301,4301,1,1,6
4302,4302,0,1,5
4303,4303,1,1,5
4304,4304,0,1,3
4305,4305,1,1,0
4306,4306,1,0,3
4307,4307,1,1,3
4308,4308,1,1,0
4309,4309,0,0,4
4310,4310,1,1,4
4311,4311,1,1,7
4312,4312,1,1,5
4313,4313,1,1,0
4314,4314,1,1,1
4315,4315,0,0,0
4316,4316,1,1,8
4317,4317,1,1,8
4318,4318,1,1,1
4319,4319,1,1,2
4320,4320,1,1,1
4321,4321,1,1,5
4322,4322,1,1,4
4323,4323,1,1,5
4324,4324,1,1,9
4325,4325,1,1,6
4326,4326,1,1,7
4327,4327,1,1,1
4328,4328,1,1,0
4329,4329,1,1,6
4330,4330,1,1,9
4331,4331,1,1,2
4332,4332,1,1,7
4333,4333,1,1,7
4334,4334,1,1,3
4335,4335,1,1,9
4336,4336,1,1,9
4337,4337,1,1,1
4338,4338,1,1,9
4339,4339,1,1,7
4340,4340,1,1,0
4341,4341,1,1,1
4342,4342,1,1,3
4343,4343,1,1,5
4344,4344,1,1,4
4345,4345,1,1,6
4346,4346,1,1,3
4347,4347,1,1,8
4348,4348,1,1,8
4349,4349,1,1,0
4350,4350,1,1,4
4351,4351,1,1,8
4352,4352,1,1,3
4353,4353,1,1,6
4354,4354,1,1,7
4355,4355,0,0,3
4356,4356,1,1,0
4357,4357,1,1,4
4358,4358,1,1,5
4359,4359,1,1,2
4360,4360,1,1,6
4361,4361,1,1,8
4362,4362,1,1,4
4363,4363,1,1,9
4364,4364,1,1,9
4365,4365,1,1,9
4366,4366,1,1,2
4367,4367,1,1,0
4368,4368,1,1,4
4369,4369,1,1,2
4370,4370,1,1,8
4371,4371,1,1,1
4372,4372,1,1,1
4373,4373,1,1,0
4374,4374,1,1,0
4375,4375,1,1,3
4376,4376,1,1,7
4377,4377,1,1,4
4378,4378,1,1,1
4379,4379,1,1,1
4380,4380,1,1,9
4381,4381,1,1,7
4382,4382,1,1,7
4383,4383,1,1,4
4384,4384,1,1,6
4385,4385,1,1,8
4386,4386,1,1,6
4387,4387,1,1,0
4388,4388,1,1,2
4389,4389,1,1,8
4390,4390,1,1,5
4391,4391,1,1,3
4392,4392,1,1,5
4393,4393,1,1,3
4394,4394,1,1,5
4395,4395,1,1,7
4396,4396,1,1,9
4397,4397,1,1,8
4398,4398,1,1,4
4399,4399,1,1,4
4400,4400,1,1,3
4401,4401,1,1,1
4402,4402,1,1,4
4403,4403,1,1,8
4404,4404,1,0,3
4405,4405,1,1,6
4406,4406,1,1,5
4407,4407,1,1,3
4408,4408,0,1,3
4409,4409,1,0,8
4410,4410,1,1,9
4411,4411,1,1,5
4412,4412,1,1,7
4413,4413,1,1,6
4414,4414,1,1,2
4415,4415,1,1,0
4416,4416,1,1,4
4417,4417,1,1,9
4418,4418,1,1,9
4419,4419,1,1,0
4420,4420,1,1,5
4421,4421,1,1,2
4422,4422,1,1,3
4423,4423,1,1,6
4424,4424,1,1,1
4425,4425,1,1,1
4426,4426,1,1,0
4427,4427,1,1,2
4428,4428,1,1,8
4429,4429,1,1,2
4430,4430,1,1,1
4431,4431,1,1,1
4432,4432,1,1,7
4433,4433,1,1,5
4434,4434,1,1,2
4435,4435,1,1,3
4436,4436,1,1,4
4437,4437,1,1,1
4438,4438,1,1,2
4439,4439,1,1,9
4440,4440,1,1,2
4441,4441,1,1,1
4442,4442,1,0,3
4443,4443,1,1,4
4444,4444,1,1,8
4445,4445,1,1,9
4446,4446,1,1,0
4447,4447,1,1,0
4448,4448,1,1,4
4449,4449,1,1,9
4450,4450,1,1,0
4451,4451,1,1,2
4452,4452,1,1,2
4453,4453,1,1,0
4454,4454,1,1,6
4455,4455,1,1,8
4456,4456,1,1,7
4457,4457,1,1,3
4458,4458,1,1,3
4459,4459,1,1,8
4460,4460,1,1,9
4461,4461,1,1,0
4462,4462,1,0,2
4463,4463,1,1,5
4464,4464,1,1,3
4465,4465,1,1,6
4466,4466,1,1,1
4467,4467,1,1,3
4468,4468,1,1,9
4469,4469,1,1,5
4470,4470,0,0,9
4471,4471,1,1,5
4472,4472,1,1,4
4473,4473,1,1,4
4474,4474,1,1,0
4475,4475,1,1,1
4476,4476,1,0,1
4477,4477,1,1,6
4478,4478,1,1,1
4479,4479,1,1,7
4480,4480,1,1,9
4481,4481,1,1,9
4482,4482,1,1,6
4483,4483,1,1,2
4484,4484,1,1,4
4485,4485,1,1,3
4486,4486,1,1,8
4487,4487,1,0,3
4488,4488,1,1,4
4489,4489,1,1,7
4490,4490,1,1,0
4491,4491,1,1,2
4492,4492,1,1,8
4493,4493,1,1,4
4494,4494,1,1,8
4495,4495,1,0,3
4496,4496,1,1,8
4497,4497,1,1,8
4498,4498,1,1,8
4499,4499,1,1,3
4500,4500,1,1,3
4501,4501,1,1,5
4502,4502,1,1,7
4503,4503,1,1,7
4504,4504,1,1,0
4505,4505,1,1,4
4506,4506,1,1,1
4507,4507,1,1,5
4508,4508,1,1,9
4509,4509,1,1,7
4510,4510,1,1,0
4511,4511,1,1,6
4512,4512,1,1,8
4513,4513,1,1,4
4514,4514,1,1,9
4515,4515,1,1,0
4516,4516,1,1,1
4517,4517,1,1,8
4518,4518,1,1,9
4519,4519,1,0,6
4520,4520,1,1,3
4521,4521,1,1,9
4522,4522,1,1,2
4523,4523,1,1,4
4524,4524,1,1,4
4525,4525,1,1,0
4526,4526,1,0,3
4527,4527,1,1,3
4528,4528,0,0,4
4529,4529,1,1,4
4530,4530,1,1,5
4531,4531,1,1,1
4532,4532,1,1,1
4533,4533,1,1,8
4534,4534,1,1,2
4535,4535,1,1,2
4536,4536,1,1,9
4537,4537,1,1,3
4538,4538,1,1,7
4539,4539,1,1,8
4540,4540,1,1,9
4541,4541,1,1,2
4542,4542,1,1,3
4543,4543,1,1,1
4544,4544,1,1,7
4545,4545,1,0,3
4546,4546,1,1,2
4547,4547,1,1,3
4548,4548,1,1,0
4549,4549,1,1,1
4550,4550,1,1,9
4551,4551,1,1,5
4552,4552,1,1,5
4553,4553,1,1,3
4554,4554,1,1,4
4555,4555,0,1,3
4556,4556,0,1,8
4557,4557,1,1,0
4558,4558,1,1,0
4559,4559,1,1,3
4560,4560,1,1,1
4561,4561,1,1,3
4562,4562,1,1,4
4563,4563,1,1,7
4564,4564,1,1,4
4565,4565,1,1,2
4566,4566,1,1,8
4567,4567,1,1,4
4568,4568,1,1,8
4569,4569,1,1,9
4570,4570,1,1,9
4571,4571,1,1,4
4572,4572,1,1,2
4573,4573,1,1,4
4574,4574,1,1,3
4575,4575,1,1,6
4576,4576,1,1,4
4577,4577,0,0,2
4578,4578,1,1,4
4579,4579,1,1,6
4580,4580,1,1,6
4581,4581,1,1,3
4582,4582,1,1,8
4583,4583,1,1,7
4584,4584,1,1,4
4585,4585,1,1,8
4586,4586,1,1,0
4587,4587,1,1,5
4588,4588,1,1,9
4589,4589,1,1,3
4590,4590,0,0,2
4591,4591,1,1,0
4592,4592,1,1,7
4593,4593,1,1,5
4594,4594,1,1,1
4595,4595,1,1,9
4596,4596,1,1,7
4597,4597,1,1,9
4598,4598,1,1,1
4599,4599,1,1,8
4600,4600,1,1,4
4601,4601,1,1,2
4602,4602,1,1,1
4603,4603,1,1,6
4604,4604,1,1,4
4605,4605,1,1,3
4606,4606,0,0,8
4607,4607,1,1,1
4608,4608,0,0,3
4609,4609,1,1,8
4610,4610,1,1,6
4611,4611,1,1,1
4612,4612,1,1,7
4613,4613,1,1,1
4614,4614,0,0,5
4615,4615,0,1,2
4616,4616,1,1,4
4617,4617,1,1,3
4618,4618,1,0,3
4619,4619,1,1,9
4620,4620,1,1,7
4621,4621,1,1,8
4622,4622,1,1,2
4623,4623,1,1,5
4624,4624,1,1,5
4625,4625,1,1,4
4626,4626,1,1,5
4627,4627,1,1,4
4628,4628,1,1,5
4629,4629,1,1,7
4630,4630,1,0,2
4631,4631,1,1,5
4632,4632,0,0,4
4633,4633,1,1,1
4634,4634,1,1,7
4635,4635,1,1,7
4636,4636,1,1,8
4637,4637,1,1,3
4638,4638,1,1,6
4639,4639,1,1,0
4640,4640,1,1,2
4641,4641,1,1,5
4642,4642,1,1,2
4643,4643,0,0,2
4644,4644,1,1,7
4645,4645,1,1,4
4646,4646,1,0,2
4647,4647,1,1,1
4648,4648,1,1,6
4649,4649,1,1,8
4650,4650,1,1,6
4651,4651,1,1,8
4652,4652,1,1,3
4653,4653,1,1,2
4654,4654,1,1,7
4655,4655,1,1,7
4656,4656,1,1,9
4657,4657,1,1,7
4658,4658,1,1,1
4659,4659,1,1,4
4660,4660,1,1,7
4661,4661,1,0,4
4662,4662,1,1,6
4663,4663,1,1,1
4664,4664,1,1,7
4665,4665,1,1,3
4666,4666,1,1,0
4667,4667,1,1,0
4668,4668,1,1,6
4669,4669,1,1,6
4670,4670,1,1,8
4671,4671,1,1,6
4672,4672,1,1,6
4673,4673,1,1,0
4674,4674,1,1,3
4675,4675,1,1,4
4676,4676,1,1,7
4677,4677,1,1,4
4678,4678,1,1,9
4679,4679,1,1,4
4680,4680,1,1,9
4681,4681,1,1,9
4682,4682,0,1,5
4683,4683,1,1,4
4684,4684,1,1,1
4685,4685,1,1,4
4686,4686,1,0,0
4687,4687,1,1,3
4688,4688,1,1,7
4689,4689,1,1,1
4690,4690,1,1,2
4691,4691,1,1,2
4692,4692,1,1,8
4693,4693,1,1,4
4694,4694,1,1,7
4695,4695,1,1,8
4696,4696,1,1,5
4697,4697,1,1,5
4698,4698,1,1,6
4699,4699,1,1,5
4700,4700,1,1,6
4701,4701,1,1,0
4702,4702,1,1,6
4703,4703,1,1,4
4704,4704,1,1,9
4705,4705,1,0,3
4706,4706,1,1,2
4707,4707,1,1,7
4708,4708,1,1,3
4709,4709,1,1,8
4710,4710,1,1,3
4711,4711,1,1,9
4712,4712,1,1,4
4713,4713,1,1,1
4714,4714,1,1,6
4715,4715,1,1,9
4716,4716,1,1,9
4717,4717,1,1,4
4718,4718,1,1,3
4719,4719,1,1,9
4720,4720,1,1,8
4721,4721,1,1,1
4722,4722,1,1,6
4723,4723,1,1,9
4724,4724,1,1,5
4725,4725,1,1,9
4726,4726,1,1,0
4727,4727,1,1,9
4728,4728,1,1,7
4729,4729,0,0,4
4730,4730,1,0,2
4731,4731,1,1,4
4732,4732,1,1,2
4733,4733,1,1,6
4734,4734,1,1,4
4735,4735,1,1,8
4736,4736,1,1,1
4737,4737,1,1,9
4738,4738,1,1,5
4739,4739,1,1,6
4740,4740,0,1,3
4741,4741,1,1,1
4742,4742,1,1,8
4743,4743,1,1,6
4744,4744,1,0,6
4745,4745,1,1,7
4746,4746,1,1,6
4747,4747,1,1,5
4748,4748,1,1,0
4749,4749,1,0,2
4750,4750,0,0,8
4751,4751,1,1,6
4752,4752,1,1,1
4753,4753,1,1,2
4754,4754,1,1,3
4755,4755,1,1,1
4756,4756,1,1,6
4757,4757,1,1,4
4758,4758,1,1,9
4759,4759,1,1,0
4760,4760,1,1,3
4761,4761,1,1,9
4762,4762,1,1,1
4763,4763,1,1,0
4764,4764,1,1,5
4765,4765,1,1,3
4766,4766,1,1,1
4767,4767,1,1,6
4768,4768,1,1,9
4769,4769,1,1,8
4770,4770,1,1,9
4771,4771,1,1,0
4772,4772,1,1,6
4773,4773,1,1,1
4774,4774,1,1,6
4775,4775,0,0,3
4776,4776,1,1,3
4777,4777,1,1,5
4778,4778,1,1,6
4779,4779,1,1,9
4780,4780,1,1,0
4781,4781,1,1,7
4782,4782,1,1,2
4783,4783,1,1,4
4784,4784,1,0,0
4785,4785,1,1,3
4786,4786,1,1,6
4787,4787,1,1,8
4788,4788,1,1,6
4789,4789,1,1,9
4790,4790,1,1,1
