,sample_idx,cifar_resnet50_cifar10_trades4_255_adv_conf4_255,cifar_resnet50_cifar10_trades4_255_is_acc,cifar_resnet50_cifar10_trades4_255_is_rob4_255,cifar_resnet50_cifar10_trades4_255_nat_conf,cifar_resnet50_cifar10_trades4_255_pred
8805,8805,0.9357327222824097,1,1,0.956696629524231,9
8806,8806,0.37747615575790405,0,1,0.5426517128944397,2
8807,8807,0.7985042929649353,1,1,0.851837694644928,6
8808,8808,0.5741366744041443,1,1,0.6940279006958008,6
8809,8809,0.34755706787109375,0,0,0.2915395200252533,2
8810,8810,0.35609978437423706,1,0,0.469372421503067,2
8811,8811,0.5795385837554932,0,0,0.4570125937461853,9
8812,8812,0.9979585409164429,1,1,0.998725950717926,0
8813,8813,0.9292003512382507,1,1,0.9651079177856445,1
8814,8814,0.9447844624519348,1,1,0.9661317467689514,9
8815,8815,0.4459732472896576,1,1,0.5452737212181091,3
8816,8816,0.5111392140388489,1,0,0.5515709519386292,7
8817,8817,0.3913722336292267,0,0,0.21729515492916107,2
8818,8818,0.8456155061721802,1,1,0.9038159847259521,3
8819,8819,0.9887306094169617,1,1,0.993034839630127,0
8820,8820,0.9928905963897705,1,1,0.9949302077293396,2
8821,8821,0.8332031965255737,1,1,0.8729256987571716,7
8822,8822,0.6895016431808472,1,1,0.7971761226654053,6
8823,8823,0.6020914912223816,1,1,0.6864156126976013,4
8824,8824,0.3889911472797394,1,0,0.4268190562725067,3
8825,8825,0.6251699328422546,0,0,0.3793168365955353,8
8826,8826,0.931460440158844,1,1,0.9501650333404541,8
8827,8827,0.42057886719703674,1,1,0.5510122179985046,2
8828,8828,0.3083224594593048,0,0,0.34745779633522034,6
8829,8829,0.9458935856819153,1,1,0.9673069715499878,0
8830,8830,0.9359005093574524,1,1,0.9518445730209351,9
8831,8831,0.8601828217506409,1,1,0.9099082350730896,6
8832,8832,0.5734578371047974,1,1,0.6644030213356018,6
8833,8833,0.473730206489563,1,1,0.6751426458358765,6
8834,8834,0.8899157047271729,1,1,0.9202795624732971,8
8835,8835,0.7593878507614136,1,1,0.9053571820259094,7
8836,8836,0.4063292443752289,1,1,0.48420798778533936,4
8837,8837,0.9847893714904785,1,1,0.9894726872444153,1
8838,8838,0.9515743851661682,1,1,0.96954745054245,8
8839,8839,0.9903518557548523,1,1,0.9923678040504456,1
8840,8840,0.49510711431503296,1,0,0.46633073687553406,2
8841,8841,0.49385976791381836,1,1,0.6794556975364685,2
8842,8842,0.47757065296173096,1,0,0.5399700403213501,4
8843,8843,0.8539487719535828,1,1,0.909395694732666,8
8844,8844,0.7623476982116699,1,1,0.8317486643791199,5
8845,8845,0.7813236117362976,1,1,0.8406721353530884,2
8846,8846,0.8669605255126953,1,1,0.913032054901123,6
8847,8847,0.37669771909713745,0,0,0.43323570489883423,4
8848,8848,0.49333277344703674,1,0,0.39887335896492004,3
8849,8849,0.9111484885215759,1,1,0.9458284378051758,9
8850,8850,0.48163682222366333,1,0,0.44979390501976013,1
8851,8851,0.8941293358802795,1,1,0.9402844905853271,0
8852,8852,0.9513860940933228,1,1,0.9762083292007446,7
8853,8853,0.4452270269393921,1,1,0.5401268005371094,2
8854,8854,0.5211073756217957,1,0,0.3314371407032013,4
8855,8855,0.4291080832481384,1,0,0.3158428966999054,4
8856,8856,0.8288240432739258,1,1,0.9006932973861694,0
8857,8857,0.49122896790504456,1,0,0.6055486798286438,0
8858,8858,0.536172091960907,1,0,0.608832597732544,6
8859,8859,0.5646693110466003,1,1,0.7175573110580444,2
8860,8860,0.9088966250419617,1,1,0.938165545463562,2
8861,8861,0.40077152848243713,1,1,0.5399594902992249,4
8862,8862,0.9022234082221985,1,1,0.9567043781280518,0
8863,8863,0.5093213319778442,1,0,0.5325732827186584,5
8864,8864,0.951609194278717,1,1,0.9674029350280762,9
8865,8865,0.5541801452636719,1,1,0.6607231497764587,7
8866,8866,0.9695655107498169,1,1,0.9852880239486694,1
8867,8867,0.8827239871025085,1,1,0.9478974342346191,8
8868,8868,0.5334503054618835,0,0,0.2923639714717865,6
8869,8869,0.47641733288764954,1,0,0.49299195408821106,5
8870,8870,0.4840630292892456,1,1,0.6603240966796875,5
8871,8871,0.9286667704582214,1,1,0.9592204093933105,9
8872,8872,0.4618694484233856,1,0,0.38812151551246643,8
8873,8873,0.9401601552963257,1,1,0.9584523439407349,5
8874,8874,0.47028622031211853,1,1,0.6077195405960083,7
8875,8875,0.5237439870834351,1,1,0.7138758301734924,8
8876,8876,0.5310534834861755,1,0,0.6010826230049133,0
8877,8877,0.7317578792572021,0,0,0.6311253905296326,1
8878,8878,0.8498197197914124,1,1,0.9088972210884094,8
8879,8879,0.8534680008888245,1,1,0.8920128345489502,9
8880,8880,0.9700973033905029,1,1,0.984367311000824,1
8881,8881,0.990220308303833,1,1,0.994236409664154,6
8882,8882,0.4462396204471588,1,1,0.48333045840263367,3
8883,8883,0.6839126944541931,0,0,0.44404929876327515,9
8884,8884,0.796090841293335,1,0,0.6346416473388672,0
8885,8885,0.5929127931594849,1,1,0.7621712684631348,3
8886,8886,0.6120055913925171,0,1,0.7616062760353088,7
8887,8887,0.5855712294578552,1,1,0.6550776958465576,4
8888,8888,0.9092164039611816,1,1,0.9314542412757874,8
8889,8889,0.6820847392082214,1,1,0.7676610350608826,4
8890,8890,0.9289885759353638,1,1,0.9533435106277466,8
8891,8891,0.5898137092590332,1,1,0.8260844349861145,9
8892,8892,0.5500009059906006,1,1,0.7945848703384399,8
8893,8893,0.7289948463439941,1,1,0.8293086290359497,6
8894,8894,0.9855201840400696,1,1,0.9912158250808716,0
8895,8895,0.9394752383232117,1,1,0.9634088277816772,0
8896,8896,0.9524682760238647,1,1,0.9630934000015259,8
8897,8897,0.5714972615242004,1,1,0.7578703761100769,2
8898,8898,0.3722098469734192,0,0,0.28552907705307007,0
8899,8899,0.4641805589199066,1,1,0.5867946147918701,4
8900,8900,0.42777109146118164,1,0,0.5862705707550049,2
8901,8901,0.5232197046279907,0,0,0.7152416706085205,7
8902,8902,0.5911659002304077,1,1,0.7090503573417664,6
8903,8903,0.9737917184829712,1,1,0.9868915677070618,0
8904,8904,0.9492307305335999,1,1,0.9671351313591003,5
8905,8905,0.9650647044181824,1,1,0.9759008884429932,8
8906,8906,0.47484877705574036,1,1,0.6023620367050171,4
8907,8907,0.9135965704917908,1,1,0.9623622894287109,1
8908,8908,0.4679807424545288,1,0,0.6665922999382019,9
8909,8909,0.9791802763938904,1,1,0.9864593744277954,0
8910,8910,0.4188700318336487,1,1,0.5882654190063477,1
8911,8911,0.3123234808444977,1,0,0.5147881507873535,4
8912,8912,0.4857232868671417,0,0,0.3616175353527069,5
8913,8913,0.8148201107978821,1,1,0.893413245677948,8
8914,8914,0.6805946826934814,1,1,0.7767693996429443,4
8915,8915,0.905606746673584,1,1,0.9311419129371643,9
8916,8916,0.887072741985321,1,1,0.941088855266571,6
8917,8917,0.8738616704940796,1,1,0.9235159754753113,0
8918,8918,0.5014352202415466,0,1,0.6415122747421265,0
8919,8919,0.47659289836883545,1,1,0.6313799023628235,7
8920,8920,0.6689162254333496,1,1,0.7776965498924255,6
8921,8921,0.9487305283546448,1,1,0.9641905426979065,8
8922,8922,0.5655665993690491,1,1,0.9007655382156372,9
8923,8923,0.40402883291244507,0,0,0.5470701456069946,2
8924,8924,0.600226879119873,1,1,0.7169352173805237,2
8925,8925,0.890228807926178,1,1,0.9451258182525635,0
8926,8926,0.7196963429450989,1,1,0.801415741443634,4
8927,8927,0.9465175271034241,1,1,0.9656421542167664,9
8928,8928,0.5947647094726562,0,0,0.5736244320869446,2
8929,8929,0.9388611316680908,1,1,0.9646158218383789,9
8930,8930,0.3852332532405853,1,1,0.4642738699913025,3
8931,8931,0.9909602403640747,1,1,0.9940687417984009,9
8932,8932,0.40878331661224365,1,0,0.45342400670051575,6
8933,8933,0.5391637086868286,1,1,0.731244683265686,6
8934,8934,0.5263376832008362,1,0,0.6781385540962219,7
8935,8935,0.9157518148422241,1,1,0.9462801814079285,0
8936,8936,0.4880119860172272,0,0,0.3414846658706665,8
8937,8937,0.9438395500183105,1,1,0.9614993929862976,7
8938,8938,0.44635042548179626,1,0,0.5116217732429504,1
8939,8939,0.6077755689620972,0,0,0.28216391801834106,3
8940,8940,0.5472915768623352,0,1,0.7427901029586792,3
8941,8941,0.9680325388908386,1,1,0.98557448387146,0
8942,8942,0.41364744305610657,1,1,0.5635067224502563,6
8943,8943,0.3007177710533142,0,0,0.36440038681030273,3
8944,8944,0.5408559441566467,1,0,0.6372007727622986,4
8945,8945,0.9618087410926819,1,1,0.980128824710846,1
8946,8946,0.8660211563110352,1,1,0.9206202626228333,9
8947,8947,0.6061460375785828,1,1,0.7301731109619141,4
8948,8948,0.5281985998153687,0,0,0.34911656379699707,3
8949,8949,0.6823458075523376,1,1,0.8086744546890259,7
8950,8950,0.9497212767601013,1,1,0.9673587083816528,9
8951,8951,0.9494969248771667,1,1,0.9665569067001343,8
8952,8952,0.4814380407333374,0,0,0.3551371395587921,6
8953,8953,0.8476549386978149,1,1,0.9004197120666504,9
8954,8954,0.5473946332931519,0,0,0.49791932106018066,4
8955,8955,0.42406830191612244,1,0,0.47039923071861267,1
8956,8956,0.40442052483558655,1,1,0.7775039076805115,2
8957,8957,0.76055908203125,1,1,0.7954604029655457,7
8958,8958,0.45724064111709595,0,0,0.6141763925552368,4
8959,8959,0.6836608052253723,1,0,0.779268205165863,1
8960,8960,0.5217421650886536,1,0,0.6305378079414368,0
8961,8961,0.49016469717025757,1,0,0.40002045035362244,0
8962,8962,0.3258298337459564,1,0,0.4624768793582916,5
8963,8963,0.5762463212013245,1,1,0.6580580472946167,6
8964,8964,0.6297410130500793,1,0,0.6011340618133545,0
8965,8965,0.4927864372730255,1,1,0.580523669719696,4
8966,8966,0.38372722268104553,1,0,0.48958820104599,3
8967,8967,0.2806447744369507,1,1,0.39624616503715515,2
8968,8968,0.6346843838691711,1,1,0.7812208533287048,8
8969,8969,0.9510025382041931,1,1,0.9658383131027222,8
8970,8970,0.9126883149147034,1,1,0.9316698312759399,0
8971,8971,0.4499348998069763,1,0,0.4342842102050781,6
8972,8972,0.3553783595561981,1,1,0.582839846611023,9
8973,8973,0.4858364760875702,1,0,0.5522435307502747,5
8974,8974,0.5078809857368469,1,1,0.5963773727416992,2
8975,8975,0.9860177636146545,1,1,0.9893267154693604,8
8976,8976,0.8785185217857361,1,1,0.9212270379066467,7
8977,8977,0.5018696784973145,1,0,0.3687417507171631,0
8978,8978,0.6182029843330383,1,1,0.6951194405555725,6
8979,8979,0.8918645977973938,1,1,0.9180628061294556,5
8980,8980,0.9804187417030334,1,1,0.9859244227409363,9
8981,8981,0.6958243250846863,0,1,0.812799334526062,4
8982,8982,0.9351518154144287,1,1,0.948408305644989,2
8983,8983,0.4001120328903198,0,0,0.4993848502635956,5
8984,8984,0.6911548376083374,1,1,0.8337634801864624,6
8985,8985,0.5492775440216064,0,1,0.8540075421333313,0
8986,8986,0.7930945754051208,1,1,0.8472186923027039,6
8987,8987,0.75020831823349,1,1,0.8391715288162231,2
8988,8988,0.9956957101821899,1,1,0.9967347979545593,2
8989,8989,0.6880367994308472,1,1,0.79049152135849,4
8990,8990,0.9948781728744507,1,1,0.9965803027153015,1
8991,8991,0.8826932907104492,1,1,0.9477897882461548,0
8992,8992,0.808485746383667,1,1,0.9033118486404419,5
8993,8993,0.7042399048805237,1,0,0.5898280143737793,0
8994,8994,0.8856782913208008,1,1,0.9349977374076843,8
8995,8995,0.9153710007667542,1,1,0.9636072516441345,9
8996,8996,0.44701939821243286,0,0,0.6653281450271606,4
8997,8997,0.4943939745426178,1,0,0.4936329126358032,5
8998,8998,0.9493725895881653,1,1,0.9641496539115906,9
8999,8999,0.5514840483665466,1,1,0.7105191946029663,3
9000,9000,0.9731446504592896,1,1,0.9811536073684692,8
9001,9001,0.7268314361572266,1,1,0.8506447076797485,1
9002,9002,0.4734072983264923,1,1,0.619731605052948,6
9003,9003,0.4002630114555359,0,0,0.29041868448257446,6
9004,9004,0.9257522821426392,1,1,0.965552806854248,7
9005,9005,0.8091105222702026,1,1,0.8613895177841187,5
9006,9006,0.5653058886528015,1,1,0.6825646758079529,6
9007,9007,0.8933206796646118,1,1,0.9252015352249146,2
9008,9008,0.9396181106567383,1,1,0.9631171822547913,0
9009,9009,0.46604448556900024,1,0,0.5604091286659241,2
9010,9010,0.41088271141052246,1,0,0.7695427536964417,8
9011,9011,0.4267246723175049,0,0,0.4704035222530365,6
9012,9012,0.4555879533290863,1,1,0.7830089330673218,8
9013,9013,0.42837968468666077,1,1,0.565950870513916,7
9014,9014,0.9320381283760071,1,1,0.9615784883499146,7
9015,9015,0.5690090656280518,1,1,0.8149593472480774,8
9016,9016,0.9348130822181702,1,1,0.9580329060554504,1
9017,9017,0.9908372163772583,1,1,0.9933300614356995,0
9018,9018,0.42442408204078674,1,1,0.5984746217727661,8
9019,9019,0.8436981439590454,1,1,0.9111058712005615,9
9020,9020,0.9375567436218262,1,1,0.9526898860931396,7
9021,9021,0.7447890043258667,1,1,0.8938658833503723,0
9022,9022,0.4363495111465454,1,0,0.548977792263031,3
9023,9023,0.7526291012763977,1,1,0.823776364326477,8
9024,9024,0.7761168479919434,1,1,0.8717942833900452,0
9025,9025,0.9257017970085144,1,1,0.948411226272583,5
9026,9026,0.8859556317329407,1,1,0.9384595155715942,9
9027,9027,0.4764232337474823,0,0,0.5965086221694946,3
9028,9028,0.48243284225463867,1,0,0.6858275532722473,8
9029,9029,0.3479868769645691,1,0,0.4709740877151489,4
9030,9030,0.42249351739883423,1,1,0.5709956884384155,2
9031,9031,0.6293766498565674,1,0,0.6053004860877991,0
9032,9032,0.8287218809127808,1,1,0.9042133688926697,9
9033,9033,0.35838472843170166,1,1,0.5043432116508484,2
9034,9034,0.43339768052101135,0,1,0.5635197162628174,4
9035,9035,0.5504426956176758,1,0,0.37908706068992615,4
9036,9036,0.3760325312614441,1,0,0.2693900465965271,4
9037,9037,0.8411298990249634,1,1,0.9455230832099915,9
9038,9038,0.5274474620819092,1,0,0.48213815689086914,2
9039,9039,0.43152642250061035,0,0,0.36835598945617676,6
9040,9040,0.6713222861289978,0,1,0.7850834727287292,5
9041,9041,0.4121132493019104,0,1,0.4657130539417267,3
9042,9042,0.7657054662704468,1,1,0.836768627166748,1
9043,9043,0.8758647441864014,1,1,0.9222710728645325,3
9044,9044,0.5294930934906006,1,0,0.5735147595405579,2
9045,9045,0.9980310797691345,1,1,0.9984980821609497,0
9046,9046,0.8241766095161438,1,1,0.9023796916007996,0
9047,9047,0.5783637166023254,1,1,0.7583710551261902,4
9048,9048,0.4785740077495575,1,0,0.6646036505699158,0
9049,9049,0.34332504868507385,1,1,0.48239612579345703,6
9050,9050,0.695074200630188,0,1,0.7639228701591492,3
9051,9051,0.8735050559043884,1,1,0.9284242987632751,8
9052,9052,0.9791914820671082,1,1,0.9907802939414978,0
9053,9053,0.6760215759277344,1,0,0.5861685872077942,5
9054,9054,0.8924979567527771,1,1,0.9259778261184692,8
9055,9055,0.8510876297950745,1,1,0.8863853216171265,6
9056,9056,0.5393065214157104,1,0,0.41292479634284973,4
9057,9057,0.6821509003639221,1,1,0.8279476165771484,8
9058,9058,0.5712906122207642,1,1,0.6925245523452759,5
9059,9059,0.5316748023033142,0,0,0.4422791600227356,5
9060,9060,0.837807834148407,1,1,0.9419626593589783,9
9061,9061,0.8690985441207886,1,1,0.9055340886116028,7
9062,9062,0.8950055837631226,1,1,0.9533475637435913,9
9063,9063,0.9962055683135986,1,1,0.9971479773521423,7
9064,9064,0.95908123254776,1,1,0.9689548015594482,1
9065,9065,0.6257331371307373,1,0,0.6247583627700806,0
9066,9066,0.43170231580734253,1,1,0.6565803289413452,1
9067,9067,0.5246742367744446,1,1,0.704451322555542,9
9068,9068,0.4706830680370331,0,0,0.3740987777709961,8
9069,9069,0.8326652646064758,1,1,0.8958061933517456,9
9070,9070,0.5335693359375,1,1,0.6226121783256531,2
9071,9071,0.5327673554420471,0,0,0.4510118365287781,3
9072,9072,0.9818011522293091,1,1,0.9863616228103638,9
9073,9073,0.5394117832183838,0,1,0.6383956074714661,6
9074,9074,0.41617244482040405,1,1,0.5612661838531494,4
9075,9075,0.9821444749832153,1,1,0.9866646528244019,0
9076,9076,0.5125172138214111,1,1,0.6334412693977356,6
9077,9077,0.4954996109008789,1,1,0.6446016430854797,2
9078,9078,0.4875246286392212,1,1,0.6285704374313354,4
9079,9079,0.9229784607887268,1,1,0.9593259692192078,1
9080,9080,0.4403272867202759,1,0,0.4569132924079895,3
9081,9081,0.8869972825050354,1,1,0.9337911009788513,7
9082,9082,0.6839801073074341,0,1,0.732978880405426,3
9083,9083,0.9545955657958984,1,1,0.9718504548072815,8
9084,9084,0.7076069712638855,1,1,0.8065631985664368,5
9085,9085,0.42328816652297974,1,1,0.6735516786575317,9
9086,9086,0.7484747171401978,1,1,0.83256596326828,0
9087,9087,0.6862332224845886,1,1,0.8070970177650452,3
9088,9088,0.38253194093704224,0,0,0.43759027123451233,3
9089,9089,0.8139851093292236,1,1,0.8773801326751709,3
9090,9090,0.5181688666343689,1,0,0.36624279618263245,2
9091,9091,0.9673650860786438,1,1,0.9769669771194458,7
9092,9092,0.4991554021835327,1,0,0.5526918768882751,6
9093,9093,0.4534781873226166,0,0,0.29038184881210327,7
9094,9094,0.3055223226547241,1,0,0.5192914605140686,2
9095,9095,0.6048094034194946,1,1,0.7797240614891052,5
9096,9096,0.9310320615768433,1,1,0.9608108401298523,9
9097,9097,0.9336862564086914,1,1,0.9623240828514099,0
9098,9098,0.6827449202537537,1,1,0.7912617921829224,5
9099,9099,0.5888612270355225,1,1,0.8088188171386719,9
9100,9100,0.628698468208313,0,0,0.7571569681167603,1
9101,9101,0.9066995978355408,1,1,0.9452152848243713,8
9102,9102,0.7316242456436157,1,1,0.8410308957099915,7
9103,9103,0.47828444838523865,1,1,0.7068972587585449,7
9104,9104,0.3946444094181061,1,1,0.5053473114967346,4
9105,9105,0.5286123156547546,1,0,0.7140705585479736,8
9106,9106,0.6064742207527161,1,1,0.7431690692901611,6
9107,9107,0.4126802682876587,0,0,0.3356916010379791,2
9108,9108,0.7552116513252258,1,1,0.8457215428352356,2
9109,9109,0.5607179999351501,1,1,0.6217408180236816,3
9110,9110,0.9637966156005859,1,1,0.9719377160072327,1
9111,9111,0.9739061594009399,1,1,0.9877815246582031,0
9112,9112,0.7238379120826721,1,1,0.8254716396331787,4
9113,9113,0.7878097891807556,1,1,0.8733343482017517,1
9114,9114,0.5017104148864746,1,0,0.6357386708259583,8
9115,9115,0.9949290752410889,1,1,0.9957684278488159,8
9116,9116,0.770746111869812,1,1,0.8298405408859253,4
9117,9117,0.7765505313873291,1,1,0.8495028614997864,9
9118,9118,0.5442704558372498,1,1,0.732701301574707,4
9119,9119,0.6483994126319885,1,1,0.777317464351654,4
9120,9120,0.47118079662323,1,0,0.5681326985359192,3
9121,9121,0.7055001258850098,1,1,0.8648319840431213,3
9122,9122,0.3642719089984894,1,0,0.3420502841472626,9
9123,9123,0.5286557674407959,0,0,0.3534717559814453,3
9124,9124,0.7088699340820312,1,1,0.8218087553977966,0
9125,9125,0.9268960952758789,1,1,0.9460588097572327,1
9126,9126,0.563830554485321,0,0,0.4094996750354767,8
9127,9127,0.5681375861167908,0,0,0.6299383640289307,9
9128,9128,0.6118047833442688,1,0,0.4101395905017853,4
9129,9129,0.44601210951805115,1,0,0.5017346143722534,4
9130,9130,0.8510256409645081,1,1,0.891190230846405,8
9131,9131,0.4161182641983032,1,0,0.5082669854164124,3
9132,9132,0.46177181601524353,0,0,0.3100363612174988,6
9133,9133,0.6162122488021851,1,0,0.39886438846588135,9
9134,9134,0.6898071765899658,1,1,0.7511652708053589,5
9135,9135,0.6038455963134766,1,1,0.7563165426254272,7
9136,9136,0.8400577902793884,1,1,0.8777592182159424,6
9137,9137,0.42818528413772583,0,0,0.35175102949142456,4
9138,9138,0.9877262711524963,1,1,0.9902424216270447,5
9139,9139,0.39646100997924805,1,1,0.5161986351013184,4
9140,9140,0.6845532655715942,1,1,0.8466188907623291,7
9141,9141,0.632466733455658,1,1,0.7165687680244446,3
9142,9142,0.9878931641578674,1,1,0.9950779676437378,3
9143,9143,0.4263107180595398,1,0,0.3259256184101105,9
9144,9144,0.643596887588501,1,1,0.8458494544029236,0
9145,9145,0.7474687099456787,1,1,0.8408503532409668,1
9146,9146,0.9641492962837219,1,1,0.9763051271438599,5
9147,9147,0.40066003799438477,1,1,0.6184221506118774,9
9148,9148,0.6385877132415771,1,0,0.4531833529472351,3
9149,9149,0.5626091361045837,1,1,0.8115366697311401,7
9150,9150,0.7403743267059326,1,1,0.8065668940544128,6
9151,9151,0.9330307245254517,1,1,0.964052677154541,0
9152,9152,0.6225538849830627,1,1,0.7609285116195679,4
9153,9153,0.7413572072982788,1,1,0.8457112312316895,2
9154,9154,0.80059415102005,1,1,0.8610760569572449,2
9155,9155,0.8355928063392639,1,1,0.8776369094848633,5
9156,9156,0.7684630751609802,1,1,0.8387184739112854,6
9157,9157,0.5835055112838745,1,1,0.6547255516052246,3
9158,9158,0.6466883420944214,1,1,0.8131488561630249,8
9159,9159,0.8663377165794373,1,1,0.9047057628631592,9
9160,9160,0.5557474493980408,0,0,0.4472874104976654,3
9161,9161,0.622115433216095,1,1,0.7482192516326904,6
9162,9162,0.8487472534179688,1,1,0.9106138944625854,1
9163,9163,0.7021403312683105,1,1,0.7760611772537231,4
9164,9164,0.9107297658920288,1,1,0.9517436027526855,5
9165,9165,0.8333171606063843,1,1,0.9501332640647888,4
9166,9166,0.41785484552383423,1,1,0.5831152200698853,6
9167,9167,0.87859046459198,1,1,0.9061822295188904,7
9168,9168,0.8353227972984314,1,1,0.9153002500534058,2
9169,9169,0.7468887567520142,0,0,0.5554391741752625,8
9170,9170,0.6851471066474915,0,0,0.6500968337059021,9
9171,9171,0.5437221527099609,1,1,0.6474860906600952,2
9172,9172,0.9030563831329346,1,1,0.9246888756752014,0
9173,9173,0.9769130945205688,1,1,0.9819648861885071,4
9174,9174,0.45375311374664307,1,1,0.6119426488876343,9
9175,9175,0.9818457365036011,1,1,0.9884882569313049,8
9176,9176,0.7760801911354065,0,0,0.5381786823272705,0
9177,9177,0.8640563488006592,1,1,0.8932273387908936,9
9178,9178,0.9962921142578125,1,1,0.997665524482727,1
9179,9179,0.9773727059364319,1,1,0.9835567474365234,1
9180,9180,0.9101115465164185,1,1,0.9501445889472961,5
9181,9181,0.9942309856414795,1,1,0.9958046078681946,0
9182,9182,0.9681968688964844,1,1,0.980541467666626,0
9183,9183,0.914056658744812,1,1,0.9414533376693726,8
9184,9184,0.8634673953056335,1,1,0.9154855608940125,7
9185,9185,0.415558397769928,1,0,0.3962482810020447,1
9186,9186,0.36799344420433044,1,1,0.5368437767028809,7
9187,9187,0.8564551472663879,1,1,0.9319507479667664,4
9188,9188,0.8550401926040649,1,1,0.895167350769043,5
9189,9189,0.32867464423179626,1,0,0.4832700192928314,4
9190,9190,0.5473395586013794,1,0,0.6343607306480408,3
9191,9191,0.43106648325920105,1,1,0.5531501770019531,3
9192,9192,0.6052244901657104,1,1,0.7307732701301575,2
9193,9193,0.4926711320877075,1,0,0.4265953600406647,0
9194,9194,0.8993003368377686,1,1,0.9214574694633484,6
9195,9195,0.596704363822937,1,1,0.6782180666923523,6
9196,9196,0.9476364850997925,1,1,0.9780073761940002,0
9197,9197,0.8901610374450684,1,1,0.924831748008728,1
9198,9198,0.605278730392456,1,1,0.7381640076637268,3
9199,9199,0.9585278034210205,1,1,0.9743659496307373,9
9200,9200,0.832854688167572,1,1,0.9120641350746155,8
9201,9201,0.5279142260551453,1,1,0.5944603085517883,3
9202,9202,0.9805204272270203,1,1,0.9855813384056091,7
9203,9203,0.9504803419113159,1,1,0.970705509185791,8
9204,9204,0.6041849255561829,0,1,0.8110587000846863,8
9205,9205,0.6425900459289551,1,1,0.7506176829338074,4
9206,9206,0.4760737419128418,1,1,0.704366147518158,8
9207,9207,0.9291589856147766,1,1,0.9601180553436279,9
9208,9208,0.9527981281280518,1,1,0.9763423800468445,0
9209,9209,0.6279652714729309,1,0,0.6400323510169983,9
9210,9210,0.7142253518104553,1,1,0.8221107721328735,7
9211,9211,0.9648112058639526,1,1,0.9731042385101318,1
9212,9212,0.8123124241828918,1,1,0.8569492697715759,6
9213,9213,0.7342106699943542,1,1,0.8575612306594849,2
9214,9214,0.4938271939754486,1,1,0.8016158938407898,9
9215,9215,0.5481374859809875,1,0,0.655797004699707,5
9216,9216,0.4146537482738495,0,0,0.4704613983631134,4
9217,9217,0.8366636633872986,1,1,0.9205759763717651,9
9218,9218,0.3552337884902954,0,0,0.38476061820983887,5
9219,9219,0.50023353099823,1,1,0.7093045115470886,9
9220,9220,0.8580853343009949,1,1,0.9242799878120422,8
9221,9221,0.6108444929122925,1,1,0.7830791473388672,7
9222,9222,0.49564188718795776,1,0,0.6906072497367859,7
9223,9223,0.47820809483528137,1,0,0.5511703491210938,1
9224,9224,0.6682066917419434,1,1,0.753853976726532,6
9225,9225,0.4345022737979889,0,0,0.2670873999595642,2
9226,9226,0.4972132444381714,1,0,0.5122035145759583,3
9227,9227,0.5579500198364258,0,1,0.8610832095146179,9
9228,9228,0.571647047996521,1,1,0.6886287927627563,3
9229,9229,0.37427565455436707,1,1,0.5557355284690857,1
9230,9230,0.3271239399909973,0,0,0.34726107120513916,4
9231,9231,0.3645991086959839,0,0,0.32183748483657837,3
9232,9232,0.9819331765174866,1,1,0.9882282614707947,1
9233,9233,0.8010269999504089,1,1,0.880226731300354,8
9234,9234,0.45057108998298645,1,0,0.5665805339813232,2
9235,9235,0.7758939266204834,1,1,0.9125185608863831,0
9236,9236,0.9651674628257751,1,1,0.9742177128791809,9
9237,9237,0.664946436882019,1,1,0.7800468802452087,7
9238,9238,0.46790796518325806,1,0,0.7945433855056763,9
9239,9239,0.9881590604782104,1,1,0.9911977648735046,8
9240,9240,0.8408960103988647,1,1,0.8932117819786072,8
9241,9241,0.9048168659210205,1,1,0.942524254322052,6
9242,9242,0.9017893075942993,1,1,0.9343975186347961,7
9243,9243,0.8340432643890381,1,1,0.8847004771232605,3
9244,9244,0.8321601748466492,1,1,0.8812843561172485,7
9245,9245,0.953872561454773,1,1,0.9599555730819702,1
9246,9246,0.7496389746665955,1,1,0.7753022909164429,3
9247,9247,0.9499214291572571,1,1,0.9691201448440552,9
9248,9248,0.39988821744918823,1,0,0.48023363947868347,0
9249,9249,0.9640976786613464,1,1,0.9733253121376038,9
9250,9250,0.4875510334968567,0,0,0.40409862995147705,2
9251,9251,0.9848672747612,1,1,0.9917465448379517,6
9252,9252,0.434601366519928,1,0,0.38232946395874023,7
9253,9253,0.9330827593803406,1,1,0.9625704288482666,2
9254,9254,0.463717520236969,0,0,0.5229625701904297,3
9255,9255,0.6108388304710388,1,1,0.7223192453384399,3
9256,9256,0.9906764030456543,1,1,0.9937119483947754,0
9257,9257,0.5657631158828735,1,1,0.7008757591247559,5
9258,9258,0.9455092549324036,1,1,0.9684061408042908,9
9259,9259,0.8594902157783508,1,1,0.926086962223053,7
9260,9260,0.5348831415176392,1,0,0.407672643661499,5
9261,9261,0.9023635387420654,1,1,0.9250798225402832,5
9262,9262,0.35266563296318054,0,0,0.3532852828502655,3
9263,9263,0.6827298998832703,1,1,0.7978187799453735,6
9264,9264,0.46934184432029724,1,1,0.6159837245941162,5
9265,9265,0.8370629549026489,1,1,0.9482998251914978,1
9266,9266,0.7973106503486633,1,1,0.8594291806221008,8
9267,9267,0.44607049226760864,0,0,0.29920101165771484,3
9268,9268,0.3328952193260193,1,0,0.5943377017974854,7
9269,9269,0.45470067858695984,0,0,0.48455294966697693,3
