,sample_idx,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_adv_conf4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_acc,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob1_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob2_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_is_rob4_255,Rebuffi2021Fixing_28_10_cutmix_ddpm_nat_conf,Rebuffi2021Fixing_28_10_cutmix_ddpm_pred
9237,9237,0.5677751898765564,0.5343173146247864,0.45727303624153137,1,1,1,1,0.5975395441055298,17
9238,9238,0.2135033905506134,0.2134808748960495,0.2096761167049408,1,1,1,1,0.2125001698732376,42
9239,9239,0.8344073295593262,0.8260558843612671,0.804671585559845,1,1,1,1,0.8413910269737244,91
9240,9240,0.3192938268184662,0.31940558552742004,0.31533223390579224,1,1,1,1,0.3184390068054199,11
9241,9241,0.17373822629451752,0.17394323647022247,0.20691868662834167,0,1,0,0,0.17578467726707458,98
9242,9242,0.69584059715271,0.6734334826469421,0.6118624210357666,1,1,1,1,0.7146743535995483,69
9243,9243,0.08609946072101593,0.0978606641292572,0.12472254782915115,0,0,0,0,0.07680712640285492,74
9244,9244,0.1103161796927452,0.14988450706005094,0.2510885000228882,1,1,0,0,0.12077851593494415,57
9245,9245,0.4607343971729279,0.4471598565578461,0.41854190826416016,1,1,1,1,0.4741421341896057,84
9246,9246,0.11522354930639267,0.118996299803257,0.17257612943649292,0,1,0,0,0.12883584201335907,96
9247,9247,0.6352519989013672,0.6195805072784424,0.5855116248130798,1,1,1,1,0.6504725813865662,85
9248,9248,0.16967345774173734,0.1663924902677536,0.17090629041194916,1,1,1,0,0.1727684587240219,3
9249,9249,0.28602251410484314,0.2528055012226105,0.19351749122142792,0,1,1,1,0.31863322854042053,71
9250,9250,0.195021390914917,0.1981460303068161,0.20317566394805908,1,1,1,1,0.19127754867076874,79
9251,9251,0.8298351168632507,0.8206499218940735,0.7938399314880371,1,1,1,1,0.8371156454086304,76
9252,9252,0.30953195691108704,0.3295868039131165,0.40530312061309814,0,1,0,0,0.3210192024707794,81
9253,9253,0.923751711845398,0.9214249849319458,0.9161254167556763,1,1,1,1,0.9260021448135376,8
9254,9254,0.4443495571613312,0.4288977086544037,0.38582780957221985,0,1,1,1,0.4544036090373993,62
9255,9255,0.7937033176422119,0.7793332934379578,0.7488632202148438,1,1,1,1,0.8074583411216736,69
9256,9256,0.7824982404708862,0.7764772772789001,0.7619247436523438,1,1,1,1,0.7876158952713013,82
9257,9257,0.10462797433137894,0.11174829304218292,0.1470777839422226,1,1,0,0,0.10792144387960434,7
9258,9258,0.42748114466667175,0.4097689092159271,0.4293452203273773,0,1,1,0,0.44476714730262756,91
9259,9259,0.6386317014694214,0.606493353843689,0.5315707325935364,1,1,1,1,0.6664919853210449,89
9260,9260,0.09697068482637404,0.10939092189073564,0.14781197905540466,0,0,0,0,0.08358567953109741,46
9261,9261,0.5887781977653503,0.5853981375694275,0.576835572719574,1,1,1,1,0.5922431945800781,42
9262,9262,0.9182822108268738,0.9156742691993712,0.9101921916007996,1,1,1,1,0.9208799004554749,39
9263,9263,0.36222463846206665,0.3516750931739807,0.3249524235725403,1,1,1,1,0.37024152278900146,26
9264,9264,0.12407023459672928,0.11765826493501665,0.1455794870853424,0,1,1,0,0.13048052787780762,34
9265,9265,0.2029862105846405,0.20410464704036715,0.20536138117313385,0,1,1,1,0.2014811635017395,4
9266,9266,0.2391735911369324,0.2314402610063553,0.21499839425086975,1,1,1,1,0.24921470880508423,15
9267,9267,0.3923173546791077,0.3740765154361725,0.36976608633995056,0,1,1,0,0.4108026325702667,50
9268,9268,0.7252405881881714,0.7095340490341187,0.6640536785125732,1,1,1,1,0.7378382086753845,16
9269,9269,0.17908942699432373,0.20380249619483948,0.25481945276260376,0,0,0,0,0.1612686663866043,51
9270,9270,0.4576331973075866,0.4239519834518433,0.3554335832595825,1,1,1,1,0.4899454116821289,94
9271,9271,0.7177870273590088,0.7038354277610779,0.6645710468292236,1,1,1,1,0.7295505404472351,60
9272,9272,0.3822354376316071,0.3714215755462647,0.35045573115348816,0,1,1,1,0.3932698667049408,91
9273,9273,0.24123953282833105,0.23324686288833615,0.2933579981327057,1,1,0,0,0.2664045989513397,83
9274,9274,0.7683648467063904,0.7638640403747559,0.7540059089660645,1,1,1,1,0.7727610468864441,62
9275,9275,0.2618672549724579,0.2686063051223755,0.2750795781612396,1,1,1,1,0.2532404661178589,85
9276,9276,0.8854916095733643,0.8832882642745972,0.8790944218635559,1,1,1,1,0.8876497745513916,48
9277,9277,0.2846806347370148,0.2740948796272278,0.3581244945526123,0,1,0,0,0.3022005558013916,15
9278,9278,0.8431344032287598,0.8402233123779297,0.8331813216209412,1,1,1,1,0.8458948135375977,11
9279,9279,0.2068265825510025,0.20178601145744324,0.2702510952949524,0,1,0,0,0.21098342537879944,25
9280,9280,0.13946671783924106,0.15701662003993988,0.19395756721496582,0,0,0,0,0.1275976151227951,26
9281,9281,0.1586753875017166,0.15228548645973206,0.1370624303817749,1,1,1,1,0.16480915248394012,18
9282,9282,0.8640818595886229,0.863224446773529,0.8617454171180725,1,1,1,1,0.8653522729873657,75
9283,9283,0.8749670982360841,0.8723989725112915,0.8672804236412048,1,1,1,1,0.8778178095817566,75
9284,9284,0.09582998603582382,0.1024726703763008,0.1124025210738182,0,1,1,1,0.08790183067321777,27
9285,9285,0.15090075135231018,0.1472633183002472,0.1772870570421219,0,1,1,0,0.15511269867420197,74
9286,9286,0.09368002414703368,0.1040649563074112,0.12731516361236572,0,0,0,0,0.09676111489534378,33
9287,9287,0.7679461836814879,0.7593278884887695,0.7407554388046265,1,1,1,1,0.7756189703941345,17
9288,9288,0.20903299748897552,0.20269662141799927,0.278725802898407,1,1,1,0,0.2165289968252182,89
9289,9289,0.35755547881126404,0.34919390082359314,0.37565118074417114,0,1,1,0,0.3651982545852661,92
9290,9290,0.3629080057144165,0.36020323634147644,0.3547695279121399,1,1,1,1,0.3648057281970978,19
9291,9291,0.09539031237363817,0.10167605429887773,0.12669292092323303,0,1,0,0,0.09139766544103622,64
9292,9292,0.12825047969818115,0.1281564235687256,0.16551490128040314,1,1,0,0,0.1326960325241089,77
9293,9293,0.32957935333251953,0.3044081926345825,0.25550538301467896,1,1,1,1,0.3528728485107422,67
9294,9294,0.9237932562828064,0.9230195879936218,0.921136736869812,1,1,1,1,0.9246052503585815,83
9295,9295,0.099552683532238,0.10910872370004654,0.13583935797214508,0,1,0,0,0.10422021150588989,43
9296,9296,0.2989936470985413,0.29918423295021057,0.29540619254112244,1,1,1,1,0.2971273958683014,2
9297,9297,0.3599858283996582,0.3603196740150452,0.35759836435317993,0,1,1,1,0.35810309648513794,62
9298,9298,0.594523012638092,0.5742554068565369,0.5329956412315369,0,1,1,1,0.6142606139183044,37
9299,9299,0.2436043620109558,0.2377498596906662,0.26536795496940613,0,1,1,0,0.2477123737335205,36
9300,9300,0.8109257221221924,0.8078479766845703,0.7995232343673706,1,1,1,1,0.8132880330085754,99
9301,9301,0.3037501275539398,0.29325568675994873,0.31343239545822144,1,1,1,0,0.3128929138183594,77
9302,9302,0.627941906452179,0.6182896494865417,0.5935741066932678,1,1,1,1,0.636193037033081,56
9303,9303,0.409183144569397,0.3661726415157318,0.294803261756897,1,1,1,1,0.45859500765800476,22
9304,9304,0.1695656180381775,0.16815131902694702,0.1618720442056656,0,1,1,1,0.17022520303726196,27
9305,9305,0.6124675869941711,0.5986200571060181,0.5675191879272461,1,1,1,1,0.6254724860191345,14
9306,9306,0.551510751247406,0.5253984332084656,0.4683103859424591,1,1,1,1,0.5765172839164734,71
9307,9307,0.5789107084274292,0.5478726029396057,0.48070380091667175,1,1,1,1,0.6093263030052185,94
9308,9308,0.10724695771932602,0.11335139721632005,0.13840720057487488,0,1,0,0,0.10214094072580338,99
9309,9309,0.3079109489917755,0.2923913300037384,0.29807206988334656,0,1,1,0,0.32234814763069153,85
9310,9310,0.9033699035644532,0.9023681282997132,0.9003811478614807,1,1,1,1,0.9044387340545654,41
9311,9311,0.649307131767273,0.6402657628059387,0.6203136444091797,0,1,1,1,0.6577908992767334,52
9312,9312,0.4973663091659546,0.4554141163825989,0.3608297109603882,1,1,1,1,0.534896969795227,91
9313,9313,0.3472232520580292,0.3330685794353485,0.3054625689983368,1,1,1,1,0.35836267471313477,85
9314,9314,0.5794115662574768,0.566000759601593,0.5417701005935669,1,1,1,1,0.5947798490524292,43
9315,9315,0.8895024061203003,0.8878113627433777,0.8846576809883118,1,1,1,1,0.8910783529281616,82
9316,9316,0.3508210182189941,0.2953605949878693,0.2057054489850998,1,1,1,0,0.4084939658641815,40
9317,9317,0.13984067738056186,0.14715367555618286,0.19576816260814667,0,1,0,0,0.1305989921092987,95
9318,9318,0.10941284149885178,0.10957391560077667,0.12583591043949127,0,1,1,0,0.10960221290588379,78
9319,9319,0.12884639203548431,0.1278086006641388,0.12538523972034454,0,1,1,1,0.1296921819448471,27
9320,9320,0.3515940308570862,0.3410896062850952,0.32084596157073975,0,1,1,0,0.36198967695236206,52
9321,9321,0.2392938882112503,0.22011469304561612,0.2955687940120697,0,1,1,0,0.25844427943229675,51
9322,9322,0.7112370729446411,0.6966253519058228,0.6598025560379028,1,1,1,1,0.7236340641975403,1
9323,9323,0.2502915561199188,0.267370879650116,0.32486942410469055,0,1,0,0,0.2634319067001343,45
9324,9324,0.3166935443878174,0.3371427655220032,0.37758398056030273,0,0,0,0,0.3000788986682892,99
9325,9325,0.199939027428627,0.19157704710960388,0.17332923412322998,0,1,1,1,0.2087385058403015,33
9326,9326,0.3953906893730164,0.37497058510780334,0.33240199089050293,1,1,1,1,0.4150356650352478,93
9327,9327,0.792296290397644,0.7830456495285034,0.7603121995925903,1,1,1,1,0.8002941608428955,85
9328,9328,0.4081099331378937,0.3882264196872711,0.3444397449493408,1,1,1,1,0.42745348811149597,18
9329,9329,0.061369672417640686,0.07185471802949905,0.09665096551179886,0,0,0,0,0.05246381834149361,8
9330,9330,0.13951824605464935,0.1317419856786728,0.1433531939983368,0,1,1,0,0.14746396243572235,51
9331,9331,0.5213760733604431,0.4941985905170441,0.4360722303390503,1,1,1,1,0.5469071269035339,25
9332,9332,0.31484952569007874,0.3112332224845886,0.29966631531715393,1,1,1,1,0.31722575426101685,44
9333,9333,0.2577308118343353,0.2748764753341675,0.3089134097099304,1,0,0,0,0.25327345728874207,2
9334,9334,0.3431606292724609,0.3308801352977753,0.30439385771751404,0,1,1,1,0.3554401397705078,16
9335,9335,0.3196548819541931,0.3156657218933105,0.3081325888633728,0,1,1,1,0.3231187164783478,44
9336,9336,0.6387354731559753,0.6179128289222717,0.5742674469947815,1,1,1,1,0.6582470536231995,59
9337,9337,0.25296834111213684,0.248251274228096,0.2342309057712555,1,1,1,1,0.2568080723285675,2
9338,9338,0.7060198187828064,0.6943506002426147,0.6652164459228516,1,1,1,1,0.7169503569602966,54
9339,9339,0.1934608519077301,0.19404995441436768,0.1922052502632141,0,1,1,1,0.18889208137989044,21
9340,9340,0.8698708415031433,0.8667948842048645,0.8598574995994568,1,1,1,1,0.8722389340400696,56
9341,9341,0.6870787739753723,0.6702563762664795,0.6290134787559509,1,1,1,1,0.7015050649642944,75
9342,9342,0.4006020724773407,0.39278310537338257,0.37440693378448486,0,1,1,1,0.40871480107307434,52
9343,9343,0.4668986201286316,0.43014249205589294,0.35329771041870117,1,1,1,1,0.5007163882255554,76
9344,9344,0.8894814848899841,0.8888131380081177,0.8864610195159912,1,1,1,1,0.8901182413101196,20
9345,9345,0.38718780875206,0.3818351328372955,0.3720676600933075,1,1,1,1,0.3920857608318329,48
9346,9346,0.6201269030570984,0.6013891696929932,0.5567489862442017,1,1,1,1,0.637759804725647,97
9347,9347,0.9201512932777404,0.919464349746704,0.9181086421012878,1,1,1,1,0.9209060668945312,9
9348,9348,0.3133563697338104,0.2823008596897125,0.21621164679527283,0,1,1,1,0.342207133769989,81
9349,9349,0.23821137845516205,0.2316032350063324,0.22315570712089539,1,1,1,1,0.2465779334306717,38
9350,9350,0.15958288311958313,0.18315361440181727,0.25872907042503357,0,1,0,0,0.17845338582992554,94
9351,9351,0.3987889885902405,0.3904020488262177,0.37355318665504456,1,1,1,1,0.4072006046772003,3
9352,9352,0.1848256140947342,0.1835259646177292,0.17894382774829865,0,1,1,1,0.18487222492694855,50
9353,9353,0.3320472538471222,0.3232559263706207,0.3035593032836914,1,1,1,0,0.3404132127761841,43
9354,9354,0.136566162109375,0.12883199751377106,0.1124531477689743,1,1,1,1,0.14392459392547607,84
9355,9355,0.13988497853279114,0.15308235585689545,0.20784257352352142,1,1,0,0,0.14866332709789276,18
9356,9356,0.7643104195594788,0.7453604340553284,0.6952701807022095,1,1,1,1,0.7792955040931702,6
9357,9357,0.5151470899581909,0.4785564243793488,0.38770660758018494,1,1,1,1,0.543617844581604,9
9358,9358,0.10564397275447844,0.14130711555480954,0.2308334857225418,0,0,0,0,0.08323833346366882,66
9359,9359,0.18193067610263824,0.17893166840076447,0.1717885136604309,1,1,1,1,0.18415747582912445,38
9360,9360,0.494176596403122,0.4838711023330689,0.4563140273094177,1,1,1,1,0.5023564100265503,6
9361,9361,0.7827135324478149,0.7774600386619568,0.7648070454597473,1,1,1,1,0.7872898578643799,75
9362,9362,0.8387773633003235,0.8351574540138245,0.8272789120674133,1,1,1,1,0.8421511650085449,15
9363,9363,0.8425841927528381,0.8364942073822021,0.8232547044754028,1,1,1,1,0.8481723070144653,29
9364,9364,0.2233821153640747,0.2161470651626587,0.2401660978794098,0,1,1,0,0.23128482699394226,11
9365,9365,0.4154330193996429,0.3868048191070557,0.3336217403411865,0,1,1,1,0.4442104995250702,20
9366,9366,0.3936339020729065,0.3746599555015564,0.3354852795600891,1,1,1,1,0.41025739908218384,95
9367,9367,0.21229015290737152,0.2151178866624832,0.218637153506279,1,1,1,1,0.20849716663360596,3
9368,9368,0.157671257853508,0.14862678945064545,0.12896813452243805,0,1,1,1,0.16650758683681488,25
9369,9369,0.1399230808019638,0.12993359565734866,0.17365609109401703,0,1,1,0,0.14962215721607208,66
9370,9370,0.10556820034980774,0.13012327253818512,0.1894732117652893,1,0,0,0,0.08840061724185944,44
9371,9371,0.7858356833457947,0.7780848145484924,0.7569862008094788,1,1,1,1,0.7928971648216248,83
9372,9372,0.2442236095666885,0.2536812126636505,0.35125476121902466,1,1,0,0,0.2536662518978119,91
9373,9373,0.16770456731319427,0.1840129941701889,0.21808084845542908,1,0,0,0,0.16042500734329224,74
9374,9374,0.6098946332931519,0.5745956301689148,0.4921036958694458,1,1,1,1,0.6417720913887024,86
9375,9375,0.1869207322597504,0.1862744390964508,0.18154463171958923,0,1,1,1,0.18632382154464722,45
9376,9376,0.08878695219755173,0.08652480691671371,0.1080988273024559,0,1,1,0,0.09055142849683762,74
9377,9377,0.8391933441162109,0.8335622549057007,0.8190876245498657,1,1,1,1,0.8443467617034912,58
9378,9378,0.8310284614562988,0.8153374195098877,0.7761868834495544,1,1,1,1,0.8450689911842346,36
9379,9379,0.3276185989379883,0.3320847153663635,0.340278685092926,0,1,1,1,0.3195037543773651,81
9380,9380,0.2106860876083374,0.1944261193275452,0.26463451981544495,0,1,0,0,0.22902965545654297,37
9381,9381,0.2533069849014282,0.22509703040122986,0.2950673997402191,0,1,0,0,0.2934834361076355,1
9382,9382,0.07679521292448044,0.0960640385746956,0.13912318646907806,0,0,0,0,0.06947077065706253,80
9383,9383,0.3410165309906006,0.3137310743331909,0.2525319755077362,1,1,1,1,0.3671136796474457,95
9384,9384,0.09838279336690904,0.11233951151371002,0.17540743947029114,0,1,0,0,0.08504412323236465,61
9385,9385,0.4932979643344879,0.4709492325782776,0.427529901266098,1,1,1,1,0.5157747864723206,14
9386,9386,0.19875551760196689,0.1914030909538269,0.2131139636039734,0,1,1,0,0.20669962465763092,37
9387,9387,0.13476893305778506,0.14656683802604675,0.16001085937023163,1,1,1,0,0.12000212073326111,0
9388,9388,0.5317419171333313,0.5129998326301575,0.4709261357784271,1,1,1,1,0.5491724610328674,58
9389,9389,0.1945821195840836,0.17386728525161746,0.23793160915374756,0,1,0,0,0.2212950885295868,56
9390,9390,0.6978626847267151,0.6898658275604248,0.665733814239502,1,1,1,1,0.7040480375289917,1
9391,9391,0.4774853587150574,0.4709899127483368,0.4584351181983948,1,1,1,1,0.484136164188385,61
9392,9392,0.3552559018135071,0.3415941298007965,0.42288532853126526,1,1,1,0,0.36467409133911133,59
9393,9393,0.6129841804504395,0.6036639809608461,0.580980658531189,1,1,1,1,0.6220158934593201,21
9394,9394,0.9085731506347656,0.9071248769760132,0.9032208919525146,1,1,1,1,0.9098029732704163,60
9395,9395,0.10084889829158784,0.11799950152635574,0.15623152256011963,1,0,0,0,0.08866123110055923,89
9396,9396,0.8486016392707825,0.8393986821174622,0.8125422596931458,1,1,1,1,0.8565345406532288,82
9397,9397,0.1494586616754532,0.16453371942043304,0.19967247545719147,0,1,0,0,0.16731177270412445,61
9398,9398,0.22138985991477966,0.24191956222057345,0.2831398546695709,1,0,0,0,0.20383302867412567,80
9399,9399,0.8036479353904724,0.79889315366745,0.7887733578681946,1,1,1,1,0.808163583278656,52
9400,9400,0.27610310912132263,0.2733079791069031,0.2675594389438629,1,1,1,1,0.27990826964378357,65
9401,9401,0.1547345668077469,0.14761507511138916,0.18199729919433594,1,1,1,0,0.16037406027317047,55
9402,9402,0.7117524743080139,0.6972498297691345,0.661914050579071,1,1,1,1,0.724204957485199,32
9403,9403,0.11929374188184738,0.12786073982715607,0.15074029564857483,0,1,0,0,0.12370804697275162,79
9404,9404,0.5555644035339355,0.4997064471244812,0.3896384537220001,1,1,1,1,0.6062198877334595,69
9405,9405,0.12764999270439148,0.12287817895412445,0.14658552408218384,0,1,0,0,0.13454122841358185,27
9406,9406,0.5747365355491638,0.5675238966941833,0.5497562885284424,1,1,1,1,0.5815262198448181,42
9407,9407,0.12281787395477295,0.12140835076570512,0.1610461324453354,0,1,1,0,0.1233130395412445,89
9408,9408,0.6201162934303284,0.6039448976516724,0.5703505277633667,0,1,1,1,0.6357572078704834,11
9409,9409,0.9039014577865601,0.902738869190216,0.8997301459312439,1,1,1,1,0.905127227306366,20
9410,9410,0.2960668206214905,0.29455915093421936,0.2912715971469879,1,1,1,1,0.2974085211753845,38
9411,9411,0.39950448274612427,0.3884647488594055,0.36460772156715393,0,1,1,1,0.40912339091300964,59
9412,9412,0.14058871567249298,0.14936693012714386,0.20492175221443176,1,1,0,0,0.16307449340820312,15
9413,9413,0.17837819457054138,0.1662709265947342,0.14844384789466858,0,1,1,1,0.19166840612888336,86
9414,9414,0.7613645195960999,0.7285891771316528,0.6526104807853699,1,1,1,1,0.7912936210632324,65
9415,9415,0.6624561548233032,0.6484598517417908,0.6147785186767578,1,1,1,1,0.6747024655342102,63
9416,9416,0.3027313351631165,0.2935810387134552,0.28311681747436523,0,1,1,0,0.31128379702568054,52
9417,9417,0.4027979373931885,0.3852570354938507,0.36192792654037476,1,1,1,0,0.42163869738578796,26
9418,9418,0.6452797055244446,0.6231483221054077,0.5722257494926453,1,1,1,1,0.6662247180938721,29
9419,9419,0.08710792660713196,0.09475942701101303,0.1221047192811966,0,1,0,0,0.0894024446606636,27
9420,9420,0.15218758583068848,0.14085625112056732,0.12042301148176193,0,1,1,0,0.16408951580524445,80
9421,9421,0.8462159633636475,0.8401361107826233,0.8260263204574585,1,1,1,1,0.851496160030365,39
9422,9422,0.4927870929241181,0.4878725707530975,0.47516804933547974,1,1,1,1,0.4970346689224243,30
9423,9423,0.5508525967597961,0.5185409784317017,0.45626917481422424,1,1,1,1,0.5815908908843994,99
9424,9424,0.2429246306419373,0.2217262387275696,0.20724685490131378,0,1,1,0,0.2622216045856476,5
9425,9425,0.21241460740566254,0.19603604078292847,0.28867053985595703,0,1,0,0,0.254393070936203,52
9426,9426,0.4075112342834473,0.3880450427532196,0.34304213523864746,0,1,1,1,0.4264410138130188,89
9427,9427,0.6437919735908508,0.6334214210510254,0.6112411022186279,1,1,1,1,0.6537521481513977,52
9428,9428,0.4287233948707581,0.462851881980896,0.5282829999923706,0,0,0,0,0.3966502547264099,40
9429,9429,0.7850970625877379,0.7741009593009949,0.7472109198570251,1,1,1,1,0.7950032353401184,58
9430,9430,0.07299447059631348,0.09038276970386504,0.13711613416671753,0,0,0,0,0.062453415244817734,80
9431,9431,0.8941136002540588,0.8904985189437866,0.8829267024993896,1,1,1,1,0.8975746631622314,82
9432,9432,0.3368845283985138,0.33465757966041565,0.3292017877101898,0,1,1,1,0.33808934688568115,31
9433,9433,0.25488227605819697,0.25913235545158386,0.26621776819229126,0,1,1,1,0.2496105581521988,43
9434,9434,0.1839653104543686,0.2073070853948593,0.2563718557357788,1,0,0,0,0.17692017555236816,93
9435,9435,0.34429001808166504,0.3345109820365906,0.31459730863571167,1,1,1,1,0.35338279604911804,70
9436,9436,0.17157714068889618,0.1821125447750092,0.20409007370471954,1,0,0,0,0.18033309280872345,99
9437,9437,0.3890376091003418,0.3762262463569641,0.3523519039154053,1,1,1,1,0.4026024341583252,21
9438,9438,0.15692079067230225,0.1916182041168213,0.26549431681632996,0,0,0,0,0.1408027559518814,59
9439,9439,0.12568096816539764,0.12792697548866272,0.1911080777645111,0,1,0,0,0.13041536509990692,33
9440,9440,0.8031607270240784,0.7935948371887207,0.7726346254348755,1,1,1,1,0.8113968968391418,64
9441,9441,0.11834295839071275,0.13431286811828613,0.1696210354566574,0,0,0,0,0.10768952965736389,27
9442,9442,0.6039190888404846,0.5846781134605408,0.5350945591926575,0,1,1,1,0.6201772689819336,51
9443,9443,0.4226544201374054,0.4127430617809296,0.39176416397094727,0,1,1,1,0.43200424313545227,92
9444,9444,0.4857096076011658,0.4629245698451996,0.41794851422309875,0,1,1,1,0.5087480545043945,22
9445,9445,0.5352749228477478,0.5210639238357544,0.48961883783340454,1,1,1,1,0.5476703643798828,85
9446,9446,0.16598953306674954,0.1601080596446991,0.1495443880558014,1,1,1,0,0.17224588990211487,78
9447,9447,0.6046831011772156,0.5850238204002379,0.5450866222381592,1,1,1,1,0.6240437030792236,58
9448,9448,0.2669828236103058,0.26473018527030945,0.25480711460113525,0,1,1,1,0.26673251390457153,10
9449,9449,0.8544464111328125,0.8448266386985779,0.8170839548110962,1,1,1,1,0.8614478707313538,53
9450,9450,0.12416025996208192,0.12740634381771088,0.1724747270345688,0,1,1,0,0.1199779361486435,78
9451,9451,0.13555529713630676,0.15466484427452087,0.19539810717105865,1,0,0,0,0.15093185007572174,47
9452,9452,0.8447811007499695,0.8353849053382874,0.8135176301002502,1,1,1,1,0.8527430295944214,5
9453,9453,0.15089434385299685,0.15096141397953033,0.15035343170166016,0,1,1,0,0.15028569102287292,43
9454,9454,0.2394157201051712,0.230974480509758,0.26810237765312195,1,1,1,0,0.24859407544136047,81
9455,9455,0.08336644619703293,0.08645595610141754,0.11902059614658356,0,1,0,0,0.09029292315244675,63
9456,9456,0.20760317146778107,0.19803321361541748,0.18056142330169678,0,1,1,0,0.21761998534202576,18
9457,9457,0.20280884206295013,0.233211562037468,0.29434043169021606,0,0,0,0,0.2025107741355896,67
9458,9458,0.4123871624469757,0.3630226850509644,0.3681394159793854,1,1,1,0,0.45795008540153503,66
9459,9459,0.10510503500699996,0.109999381005764,0.16656503081321716,0,1,0,0,0.11931876093149185,23
9460,9460,0.28264015913009644,0.2846713364124298,0.2861441373825073,1,1,1,1,0.2786824405193329,45
9461,9461,0.3027062714099884,0.3092642724514008,0.3465329706668854,1,1,0,0,0.3101782202720642,30
9462,9462,0.3040409982204437,0.3132287561893463,0.32728976011276245,0,1,1,1,0.29385894536972046,46
9463,9463,0.19865769147872925,0.19058625400066376,0.17290285229682922,0,1,1,1,0.2054835557937622,18
9464,9464,0.1414012312889099,0.14820533990859985,0.1821095049381256,0,1,0,0,0.15503782033920288,97
9465,9465,0.3485766351222992,0.4248853027820587,0.5595178008079529,0,0,0,0,0.33629995584487915,22
9466,9466,0.1439930945634842,0.13800467550754547,0.14260496199131012,0,1,1,0,0.15000635385513306,79
9467,9467,0.8754161596298218,0.8743509650230408,0.8711898922920227,1,1,1,1,0.8761523962020874,87
9468,9468,0.1136443167924881,0.11006832122802734,0.13289204239845276,0,1,1,0,0.1173628494143486,50
9469,9469,0.8908045887947083,0.8893240690231323,0.8861923217773438,1,1,1,1,0.8924658894538879,41
9470,9470,0.7501593232154846,0.7380865812301636,0.7119700908660889,1,1,1,1,0.7616689205169678,70
9471,9471,0.1016603633761406,0.10065798461437224,0.12836173176765442,0,1,1,0,0.10196124762296677,43
9472,9472,0.4512756168842316,0.4166463613510132,0.3491981327533722,1,1,1,1,0.4860039949417114,21
9473,9473,0.6270149350166321,0.6115683913230896,0.5774930119514465,1,1,1,1,0.6417057514190674,32
9474,9474,0.7464018464088441,0.7320037484169006,0.6964511871337891,1,1,1,1,0.7584662437438965,90
9475,9475,0.10235398262739184,0.1216474249958992,0.16426022350788116,1,0,0,0,0.08850669860839844,36
9476,9476,0.5889407992362976,0.575192928314209,0.5432567000389099,1,1,1,1,0.6018890142440796,85
9477,9477,0.1473522037267685,0.1742718517780304,0.23510688543319702,0,0,0,0,0.13534832000732422,2
9478,9478,0.4738985002040863,0.4518576860427856,0.397076815366745,1,1,1,1,0.4916905164718628,87
9479,9479,0.2368256002664566,0.26219868659973145,0.31107786297798157,0,0,0,0,0.25650471448898315,58
9480,9480,0.5826048254966736,0.5569812059402466,0.5036174654960632,1,1,1,1,0.6068024635314941,87
9481,9481,0.5735985636711121,0.5594984292984009,0.5326471924781799,1,1,1,1,0.5884009003639221,71
9482,9482,0.2184913456439972,0.2405140250921249,0.2865365445613861,1,0,0,0,0.23781639337539673,53
9483,9483,0.28222936391830444,0.27797114849090576,0.26802459359169006,1,1,1,1,0.28549912571907043,27
9484,9484,0.1980728656053543,0.19593417644500727,0.19079309701919556,0,1,1,1,0.2003641277551651,74
9485,9485,0.5285968184471129,0.4967896938323975,0.4282899498939514,1,1,1,1,0.5590630769729614,1
9486,9486,0.8261544704437256,0.8190384507179259,0.8031712174415588,1,1,1,1,0.8327996730804443,8
9487,9487,0.25608623027801514,0.2421087175607681,0.21383513510227203,0,1,1,1,0.26937609910964966,50
9488,9488,0.275677889585495,0.2708568871021271,0.25943484902381897,0,1,1,1,0.27941468358039856,21
9489,9489,0.8520830273628235,0.849173903465271,0.842010498046875,1,1,1,1,0.8545011878013611,61
9490,9490,0.13251104950904846,0.13240301609039307,0.12931498885154724,1,1,1,1,0.13182729482650757,88
9491,9491,0.19507190585136414,0.2187008112668991,0.2698817551136017,0,0,0,0,0.19026225805282593,90
9492,9492,0.7923445701599121,0.7842222452163696,0.7661627531051636,1,1,1,1,0.7997220158576965,10
9493,9493,0.7403293251991272,0.7137792706489563,0.6562299728393555,1,1,1,1,0.7658942937850952,83
9494,9494,0.05071903020143509,0.059364981949329376,0.08035524934530258,0,0,0,0,0.04849966615438461,74
9495,9495,0.382164478302002,0.3603172302246094,0.30743128061294556,1,1,1,1,0.4018378257751465,85
9496,9496,0.20820024609565727,0.19837261736392972,0.1794312596321106,0,1,1,1,0.21753458678722382,97
9497,9497,0.4393850862979889,0.4217498600482941,0.38478028774261475,1,1,1,1,0.4550698399543762,24
9498,9498,0.3280935287475586,0.3174401521682739,0.29354327917099,0,1,1,1,0.3385416567325592,74
9499,9499,0.25431424379348755,0.2729713618755341,0.3105410039424896,0,0,0,0,0.2410510629415512,71
9500,9500,0.28869327902793884,0.2746685147285461,0.24581146240234375,0,1,1,0,0.30221647024154663,85
