,sample_idx,cifar_resnet50_cifar10_autoaugment_trades4_255_adv_conf4_255,cifar_resnet50_cifar10_autoaugment_trades4_255_is_acc,cifar_resnet50_cifar10_autoaugment_trades4_255_is_rob4_255,cifar_resnet50_cifar10_autoaugment_trades4_255_nat_conf,cifar_resnet50_cifar10_autoaugment_trades4_255_pred
7966,7966,0.9150919914245605,1,1,0.9378513097763062,7
7967,7967,0.3764640986919403,0,0,0.21934294700622559,1
7968,7968,0.9078369736671448,1,1,0.9333357810974121,8
7969,7969,0.5261901617050171,0,0,0.6341301202774048,1
7970,7970,0.6949079036712646,0,1,0.804442822933197,5
7971,7971,0.8437086939811707,1,1,0.8969303965568542,5
7972,7972,0.3301035761833191,1,0,0.31630417704582214,5
7973,7973,0.9566985964775085,1,1,0.9683807492256165,1
7974,7974,0.3982219696044922,1,0,0.28241124749183655,6
7975,7975,0.33767709136009216,1,1,0.473753958940506,2
7976,7976,0.33907613158226013,0,1,0.4692288041114807,4
7977,7977,0.7225962281227112,1,1,0.873935341835022,8
7978,7978,0.34005287289619446,1,0,0.3046022057533264,4
7979,7979,0.37830275297164917,1,1,0.4970952272415161,3
7980,7980,0.3556973338127136,1,1,0.43027743697166443,3
7981,7981,0.5420795679092407,1,0,0.45461639761924744,5
7982,7982,0.8283755779266357,1,1,0.8749655485153198,9
7983,7983,0.38036680221557617,0,1,0.536190927028656,8
7984,7984,0.6420233249664307,1,1,0.7282397150993347,8
7985,7985,0.3802332878112793,1,0,0.38898754119873047,5
7986,7986,0.9460722804069519,1,1,0.9628631472587585,1
7987,7987,0.7148499488830566,1,1,0.7988266944885254,0
7988,7988,0.4161249101161957,1,1,0.5237147808074951,6
7989,7989,0.39310896396636963,0,0,0.432941734790802,3
7990,7990,0.5827354788780212,1,1,0.7663001418113708,0
7991,7991,0.8033528923988342,1,1,0.8616331815719604,9
7992,7992,0.8404715061187744,1,1,0.8707823753356934,6
7993,7993,0.4778326749801636,0,0,0.41123154759407043,0
7994,7994,0.7106108069419861,1,1,0.8089668154716492,0
7995,7995,0.8923575282096863,1,1,0.9215603470802307,8
7996,7996,0.8644677400588989,1,1,0.9133041501045227,7
7997,7997,0.9271512627601624,1,1,0.9490734934806824,1
7998,7998,0.5933923125267029,1,1,0.7277107238769531,2
7999,7999,0.4778048098087311,1,1,0.6172170639038086,6
8000,8000,0.903022825717926,1,1,0.9305604696273804,9
8001,8001,0.8920959234237671,1,1,0.9432497620582581,1
8002,8002,0.47180482745170593,1,0,0.374405175447464,6
8003,8003,0.38641831278800964,0,0,0.3864186108112335,3
8004,8004,0.9082464575767517,1,1,0.9405191540718079,7
8005,8005,0.9920487999916077,1,1,0.9942998886108398,1
8006,8006,0.2845929265022278,1,1,0.3994222581386566,9
8007,8007,0.46110498905181885,1,0,0.46523115038871765,0
8008,8008,0.7852378487586975,1,1,0.8506518602371216,0
8009,8009,0.3971123695373535,0,0,0.3698524236679077,3
8010,8010,0.4083435833454132,1,0,0.45718711614608765,2
8011,8011,0.385507196187973,1,0,0.3806333839893341,8
8012,8012,0.33452361822128296,1,0,0.36941084265708923,3
8013,8013,0.771525502204895,1,1,0.8571613430976868,8
8014,8014,0.4755285978317261,1,1,0.5441698431968689,2
8015,8015,0.5735079050064087,1,0,0.668441116809845,8
8016,8016,0.38930273056030273,1,1,0.48270824551582336,4
8017,8017,0.9908831715583801,1,1,0.9929317235946655,0
8018,8018,0.6996362805366516,1,1,0.792174756526947,8
8019,8019,0.49143800139427185,1,1,0.6822431087493896,3
8020,8020,0.34307780861854553,0,1,0.3876520097255707,3
8021,8021,0.9006901383399963,1,1,0.9253502488136292,1
8022,8022,0.4193560481071472,1,0,0.45314502716064453,2
8023,8023,0.4499189853668213,1,1,0.5478928089141846,3
8024,8024,0.7449216842651367,1,1,0.8410564064979553,0
8025,8025,0.5139906406402588,1,1,0.6409939527511597,5
8026,8026,0.462246298789978,1,1,0.6825326085090637,0
8027,8027,0.5387890934944153,1,1,0.6143340468406677,4
8028,8028,0.9527377486228943,1,1,0.9730928540229797,1
8029,8029,0.45417559146881104,1,0,0.39922529458999634,7
8030,8030,0.872687816619873,1,1,0.9371764063835144,2
8031,8031,0.549798846244812,1,1,0.7783547043800354,0
8032,8032,0.4762921631336212,1,1,0.6473721861839294,1
8033,8033,0.41793709993362427,1,1,0.5365310907363892,3
8034,8034,0.4482179582118988,1,1,0.6293388605117798,9
8035,8035,0.478225976228714,1,1,0.7571361064910889,1
8036,8036,0.5587620735168457,1,1,0.7218481302261353,6
8037,8037,0.9792025685310364,1,1,0.9859619736671448,1
8038,8038,0.4993216097354889,1,1,0.6090266108512878,6
8039,8039,0.9543848633766174,1,1,0.9701167345046997,1
8040,8040,0.7561888694763184,1,1,0.8207541704177856,2
8041,8041,0.3590601086616516,0,0,0.2784492075443268,4
8042,8042,0.9498994946479797,1,1,0.9632338285446167,7
8043,8043,0.581256628036499,1,1,0.6845256090164185,0
8044,8044,0.4045107960700989,1,1,0.6435682773590088,9
8045,8045,0.4079708158969879,1,1,0.5136078000068665,5
8046,8046,0.36282843351364136,1,1,0.5122436881065369,8
8047,8047,0.4467235505580902,0,1,0.6371645927429199,8
8048,8048,0.35180768370628357,1,1,0.5329649448394775,0
8049,8049,0.943183183670044,1,1,0.9628956317901611,1
8050,8050,0.39630240201950073,1,1,0.5514473915100098,7
8051,8051,0.41152775287628174,1,0,0.5473130345344543,9
8052,8052,0.7211865186691284,1,1,0.8204126954078674,7
8053,8053,0.8831787109375,1,1,0.9245834350585938,1
8054,8054,0.7059292793273926,1,1,0.9029150605201721,9
8055,8055,0.46481332182884216,1,0,0.5743444561958313,2
8056,8056,0.889833390712738,1,1,0.9246922135353088,1
8057,8057,0.6309289932250977,1,1,0.8180938363075256,9
8058,8058,0.41446220874786377,1,0,0.25767654180526733,4
8059,8059,0.657435417175293,1,1,0.7343254089355469,3
8060,8060,0.74799644947052,1,1,0.8019699454307556,6
8061,8061,0.7657144069671631,1,1,0.8699929714202881,0
8062,8062,0.4386807084083557,1,0,0.33155566453933716,2
8063,8063,0.6881161332130432,1,1,0.7924048900604248,0
8064,8064,0.8804029822349548,1,1,0.9193459749221802,0
8065,8065,0.5454437732696533,1,1,0.7293967604637146,9
8066,8066,0.4938141107559204,0,1,0.587195873260498,3
8067,8067,0.681700587272644,1,1,0.8073611855506897,8
8068,8068,0.5800571441650391,1,1,0.7417909502983093,9
8069,8069,0.4473697543144226,1,0,0.39565232396125793,4
8070,8070,0.796715259552002,1,1,0.8663578033447266,5
8071,8071,0.4259501099586487,0,0,0.33147957921028137,3
8072,8072,0.38044050335884094,1,1,0.45180416107177734,3
8073,8073,0.6932840943336487,1,1,0.8532719612121582,0
8074,8074,0.41007736325263977,1,0,0.576038122177124,7
8075,8075,0.6361992955207825,1,1,0.7210541367530823,8
8076,8076,0.9790715575218201,1,1,0.9845125675201416,7
8077,8077,0.3545054495334625,1,0,0.48493513464927673,3
8078,8078,0.36342695355415344,0,0,0.24330902099609375,4
8079,8079,0.29273176193237305,0,0,0.264376699924469,0
8080,8080,0.4567774832248688,1,1,0.5513417720794678,4
8081,8081,0.5499299764633179,1,1,0.68022620677948,6
8082,8082,0.5371065735816956,1,0,0.4858148694038391,5
8083,8083,0.5949045419692993,1,1,0.7569553256034851,9
8084,8084,0.45794054865837097,1,0,0.4227365255355835,5
8085,8085,0.5631316900253296,1,1,0.6528550982475281,2
8086,8086,0.3794932961463928,0,0,0.20159608125686646,6
8087,8087,0.4924902319908142,0,1,0.6707913279533386,5
8088,8088,0.7318496704101562,1,1,0.782630980014801,7
8089,8089,0.9536105990409851,1,1,0.9650191068649292,9
8090,8090,0.33541223406791687,1,0,0.43640416860580444,6
8091,8091,0.32971006631851196,1,0,0.5106244683265686,7
8092,8092,0.3633313775062561,1,1,0.49086323380470276,4
8093,8093,0.3654978275299072,1,0,0.5711147785186768,7
8094,8094,0.9556182622909546,1,1,0.9664043188095093,1
8095,8095,0.44779708981513977,1,1,0.6062440276145935,2
8096,8096,0.6653027534484863,1,1,0.7361640334129333,3
8097,8097,0.9547847509384155,1,1,0.9723575115203857,1
8098,8098,0.6301401853561401,1,0,0.4636446535587311,1
8099,8099,0.581733763217926,1,1,0.6785037517547607,3
8100,8100,0.478320449590683,0,0,0.37984979152679443,2
8101,8101,0.8178750276565552,1,1,0.8741669058799744,8
8102,8102,0.35855573415756226,0,0,0.31404709815979004,4
8103,8103,0.8289951086044312,1,1,0.877590537071228,7
8104,8104,0.8459814190864563,1,1,0.9158433675765991,7
8105,8105,0.6219730973243713,1,0,0.5338733792304993,0
8106,8106,0.8605003356933594,1,1,0.9130464792251587,8
8107,8107,0.9071343541145325,1,1,0.9325015544891357,1
8108,8108,0.6659051179885864,1,1,0.7691789269447327,5
8109,8109,0.48070383071899414,0,0,0.35305577516555786,4
8110,8110,0.3938952684402466,0,1,0.5456106662750244,6
8111,8111,0.49518609046936035,0,0,0.3353639245033264,3
8112,8112,0.4644164741039276,0,0,0.42833834886550903,5
8113,8113,0.6614993214607239,1,1,0.752468466758728,6
8114,8114,0.6690816879272461,1,1,0.7811541557312012,3
8115,8115,0.5030850172042847,0,0,0.39959314465522766,3
8116,8116,0.8917896747589111,1,1,0.9217721819877625,9
8117,8117,0.870886504650116,1,1,0.9193238615989685,8
8118,8118,0.47659316658973694,1,0,0.3944871127605438,4
8119,8119,0.49379393458366394,1,0,0.3781428635120392,6
8120,8120,0.4702545702457428,1,0,0.5957211256027222,8
8121,8121,0.9360252022743225,1,1,0.9578208923339844,0
8122,8122,0.47934457659721375,0,1,0.5543320775032043,3
8123,8123,0.37563443183898926,1,0,0.5470821857452393,1
8124,8124,0.5401578545570374,1,1,0.769347071647644,7
8125,8125,0.6962207555770874,1,1,0.8228033781051636,8
8126,8126,0.41957154870033264,1,0,0.4138655960559845,4
8127,8127,0.514498233795166,1,1,0.6940949559211731,9
8128,8128,0.3500492572784424,0,0,0.33660775423049927,3
8129,8129,0.42681950330734253,1,0,0.5380386710166931,2
8130,8130,0.41829848289489746,1,1,0.6311903595924377,6
8131,8131,0.4462953209877014,0,0,0.4185485243797302,5
8132,8132,0.7269349694252014,1,1,0.7819316387176514,8
8133,8133,0.7756085395812988,1,1,0.839777946472168,8
8134,8134,0.33255141973495483,1,1,0.39085665345191956,6
8135,8135,0.680506706237793,0,1,0.7857006192207336,3
8136,8136,0.5232638716697693,1,0,0.442984402179718,3
8137,8137,0.7778335213661194,1,1,0.8610621690750122,8
8138,8138,0.6742826700210571,1,1,0.8330317139625549,1
8139,8139,0.42054736614227295,1,1,0.6994398236274719,1
8140,8140,0.431544691324234,1,0,0.2907710671424866,5
8141,8141,0.7411497831344604,1,1,0.8258104920387268,3
8142,8142,0.5239431262016296,1,1,0.6074979901313782,7
8143,8143,0.6391797661781311,1,1,0.7939889430999756,9
8144,8144,0.9019917249679565,1,1,0.9290587306022644,9
8145,8145,0.7094919085502625,1,1,0.811631977558136,9
8146,8146,0.4804266095161438,1,0,0.4860408902168274,8
8147,8147,0.8149992227554321,1,1,0.8693138957023621,5
8148,8148,0.43213534355163574,1,1,0.5198792815208435,9
8149,8149,0.8736838102340698,1,1,0.8988418579101562,9
8150,8150,0.8641824722290039,1,1,0.8959693312644958,6
8151,8151,0.40427565574645996,1,1,0.6365400552749634,8
8152,8152,0.692984938621521,1,1,0.8194087147712708,8
8153,8153,0.3359839916229248,0,0,0.21871106326580048,2
8154,8154,0.6971544027328491,1,1,0.8261563181877136,8
8155,8155,0.9583197832107544,1,1,0.9674592614173889,1
8156,8156,0.8874786496162415,1,1,0.9366770386695862,0
8157,8157,0.9628576040267944,1,1,0.974338710308075,1
8158,8158,0.769138753414154,1,1,0.8150052428245544,8
8159,8159,0.7106094360351562,1,1,0.7872177958488464,8
8160,8160,0.7951573133468628,1,1,0.8511308431625366,6
8161,8161,0.908626139163971,1,1,0.9475480914115906,5
8162,8162,0.7344716787338257,1,1,0.8173099756240845,9
8163,8163,0.9597543478012085,1,1,0.9814194440841675,0
8164,8164,0.4290542006492615,1,1,0.5407094955444336,6
8165,8165,0.5278189182281494,1,1,0.7310644388198853,1
8166,8166,0.41797351837158203,0,0,0.3230561912059784,5
8167,8167,0.5430551171302795,1,1,0.5988919138908386,6
8168,8168,0.3625548183917999,1,0,0.45666682720184326,6
8169,8169,0.39848312735557556,1,1,0.4965044856071472,3
8170,8170,0.7207203507423401,1,1,0.7814600467681885,5
8171,8171,0.4137079119682312,1,0,0.2382216602563858,6
8172,8172,0.44249966740608215,0,0,0.3575858175754547,3
8173,8173,0.3995658755302429,0,1,0.5081318616867065,3
8174,8174,0.529262125492096,1,1,0.623952329158783,3
8175,8175,0.2669919729232788,0,0,0.3745453953742981,6
8176,8176,0.5211067199707031,0,0,0.28870028257369995,3
8177,8177,0.4954322874546051,1,0,0.31730061769485474,8
8178,8178,0.8714349269866943,1,1,0.9117043614387512,9
8179,8179,0.692350447177887,1,1,0.7742726802825928,4
8180,8180,0.4410480260848999,1,1,0.5711095929145813,4
8181,8181,0.5105381608009338,1,0,0.3675043284893036,3
8182,8182,0.3784412145614624,1,0,0.6466155648231506,8
8183,8183,0.45700135827064514,1,0,0.5369752645492554,3
8184,8184,0.3756648898124695,1,1,0.5403531193733215,6
8185,8185,0.9175289273262024,1,1,0.9497568011283875,0
8186,8186,0.7457767128944397,1,1,0.8092401623725891,8
8187,8187,0.5480427145957947,1,1,0.689003050327301,5
8188,8188,0.8078478574752808,1,1,0.8674536943435669,7
8189,8189,0.589074969291687,1,0,0.5825410485267639,8
8190,8190,0.35231509804725647,0,1,0.42059946060180664,6
8191,8191,0.4644613564014435,0,0,0.3843846023082733,4
8192,8192,0.605916440486908,1,1,0.7165175676345825,5
8193,8193,0.5376080870628357,1,1,0.644282341003418,3
8194,8194,0.9631638526916504,1,1,0.9748298525810242,1
8195,8195,0.9014031291007996,1,1,0.9264667630195618,8
8196,8196,0.35396045446395874,1,1,0.4526827931404114,3
8197,8197,0.6065413355827332,1,0,0.6366808414459229,0
8198,8198,0.44346553087234497,0,0,0.31445562839508057,2
8199,8199,0.6475770473480225,0,0,0.3775396943092346,9
8200,8200,0.44107553362846375,1,0,0.31346288323402405,3
8201,8201,0.4433925151824951,1,1,0.637737512588501,3
8202,8202,0.4080680012702942,1,0,0.36392512917518616,5
8203,8203,0.8111422657966614,1,1,0.8539785146713257,3
8204,8204,0.4832901954650879,1,0,0.3789369761943817,3
8205,8205,0.6929108500480652,1,1,0.7659788131713867,2
8206,8206,0.7979609370231628,1,1,0.8424932360649109,7
8207,8207,0.9197612404823303,1,1,0.9465084075927734,7
8208,8208,0.47159260511398315,1,1,0.6408623456954956,8
8209,8209,0.4153529703617096,0,0,0.31256765127182007,4
8210,8210,0.9572776556015015,1,1,0.9715147018432617,0
8211,8211,0.9476788640022278,1,1,0.9632807374000549,5
8212,8212,0.42107436060905457,0,0,0.5352582335472107,3
8213,8213,0.787237823009491,1,1,0.8568150401115417,6
8214,8214,0.9333323240280151,1,1,0.9541250467300415,1
8215,8215,0.9075465798377991,1,1,0.9493227601051331,1
8216,8216,0.6914445757865906,1,1,0.7906417846679688,3
8217,8217,0.9008013606071472,1,1,0.9211081266403198,9
8218,8218,0.35750100016593933,1,0,0.34189626574516296,9
8219,8219,0.4071388244628906,0,0,0.29363346099853516,5
8220,8220,0.26959529519081116,1,0,0.25577765703201294,6
8221,8221,0.9030529856681824,1,1,0.9328371286392212,7
8222,8222,0.431429386138916,1,0,0.6027129888534546,1
8223,8223,0.783410370349884,1,1,0.8399315476417542,8
8224,8224,0.41533946990966797,1,0,0.4964770972728729,3
8225,8225,0.7541990876197815,1,1,0.8464191555976868,9
8226,8226,0.3513997495174408,1,0,0.2282717525959015,8
8227,8227,0.7085351347923279,1,1,0.7778488397598267,7
8228,8228,0.9538811445236206,1,1,0.9654134511947632,8
8229,8229,0.4352511763572693,0,0,0.3797309994697571,1
8230,8230,0.7093196511268616,1,1,0.8702911138534546,0
8231,8231,0.45407912135124207,1,1,0.5276139974594116,3
8232,8232,0.4843360185623169,1,0,0.5935962796211243,2
8233,8233,0.32631805539131165,0,0,0.3373882472515106,3
8234,8234,0.7554901838302612,1,0,0.46881091594696045,8
8235,8235,0.9922211766242981,1,1,0.9936684966087341,7
8236,8236,0.2705352008342743,0,0,0.1670520305633545,2
8237,8237,0.7951160669326782,1,1,0.8481064438819885,7
8238,8238,0.9086537957191467,1,1,0.9289999008178711,1
8239,8239,0.8263998627662659,1,1,0.8825293183326721,8
8240,8240,0.9254806041717529,1,1,0.956491231918335,7
8241,8241,0.4082011878490448,1,0,0.5304980874061584,3
8242,8242,0.386170893907547,1,1,0.3994334936141968,5
8243,8243,0.5858288407325745,1,1,0.6487970948219299,4
8244,8244,0.5937708020210266,1,1,0.6728929877281189,4
8245,8245,0.5075511336326599,0,0,0.6862335801124573,5
8246,8246,0.6015138626098633,1,0,0.630321741104126,8
8247,8247,0.7473093271255493,1,1,0.7815729379653931,6
8248,8248,0.651979386806488,1,1,0.8172255754470825,1
8249,8249,0.6945396661758423,1,1,0.8063324093818665,1
8250,8250,0.496703565120697,1,1,0.5812546014785767,6
8251,8251,0.5761495232582092,1,1,0.6722886562347412,3
8252,8252,0.4640728533267975,1,1,0.5082114338874817,2
8253,8253,0.9210382103919983,1,1,0.944737434387207,2
8254,8254,0.9090621471405029,1,1,0.9439253807067871,8
8255,8255,0.8889831900596619,1,1,0.9143505692481995,9
8256,8256,0.8860509991645813,1,1,0.9192031025886536,8
8257,8257,0.5056520700454712,1,1,0.5854031443595886,3
8258,8258,0.37638548016548157,1,1,0.5013461112976074,3
8259,8259,0.4821537435054779,1,1,0.6344586610794067,8
8260,8260,0.9727208018302917,1,1,0.9799425601959229,1
8261,8261,0.4948365092277527,1,1,0.6642706394195557,1
8262,8262,0.896691083908081,1,1,0.9446841478347778,0
8263,8263,0.830861508846283,1,1,0.8650692105293274,5
8264,8264,0.7213230729103088,1,1,0.8098239302635193,2
8265,8265,0.5239143967628479,1,0,0.6595475673675537,0
8266,8266,0.41694578528404236,1,0,0.6149879693984985,5
8267,8267,0.36781883239746094,0,0,0.2676481604576111,3
8268,8268,0.3441886603832245,0,0,0.31384211778640747,4
8269,8269,0.3577687740325928,1,1,0.5630286931991577,8
8270,8270,0.672422468662262,1,1,0.7806277871131897,6
8271,8271,0.5130825042724609,1,1,0.5714401006698608,3
8272,8272,0.4443112909793854,0,0,0.4826291501522064,1
8273,8273,0.5763633251190186,1,1,0.6825781464576721,6
8274,8274,0.8446573615074158,1,1,0.919574499130249,6
8275,8275,0.3741133213043213,1,1,0.450070321559906,3
8276,8276,0.5588457584381104,0,0,0.5671825408935547,0
8277,8277,0.3253271281719208,1,0,0.3045427203178406,4
8278,8278,0.29319432377815247,1,0,0.45354220271110535,8
8279,8279,0.5659464597702026,1,1,0.6419122219085693,3
8280,8280,0.3819243609905243,0,0,0.34632375836372375,3
8281,8281,0.5122532248497009,1,0,0.450241357088089,3
8282,8282,0.9259675145149231,1,1,0.9583425521850586,1
8283,8283,0.7220354676246643,1,1,0.8213596940040588,1
8284,8284,0.362075537443161,1,1,0.4723265767097473,2
8285,8285,0.6853083968162537,1,1,0.8339430093765259,9
8286,8286,0.3370246887207031,0,0,0.2404801845550537,4
8287,8287,0.8526347875595093,1,1,0.9340392351150513,8
8288,8288,0.9716606736183167,1,1,0.9784815907478333,5
8289,8289,0.48644253611564636,1,0,0.5037371516227722,5
8290,8290,0.5710120797157288,1,0,0.4142995774745941,8
8291,8291,0.4324979782104492,1,1,0.5880922079086304,6
8292,8292,0.4630749821662903,0,0,0.2581273317337036,3
8293,8293,0.6104682683944702,1,1,0.7286670207977295,0
8294,8294,0.9374475479125977,1,1,0.9535073637962341,8
8295,8295,0.4339487552642822,0,0,0.4496319890022278,0
8296,8296,0.5543041229248047,0,1,0.620805025100708,3
8297,8297,0.858077883720398,1,1,0.9067674279212952,1
8298,8298,0.3853819668292999,0,0,0.417463093996048,5
8299,8299,0.3990717828273773,1,1,0.5611788630485535,3
8300,8300,0.33745837211608887,0,0,0.23484034836292267,3
8301,8301,0.448323130607605,1,0,0.6057136058807373,5
8302,8302,0.3951856195926666,1,0,0.35304102301597595,3
8303,8303,0.4329827129840851,1,1,0.5841726660728455,8
8304,8304,0.4717674255371094,0,1,0.6502017378807068,9
8305,8305,0.3912021219730377,1,0,0.4714149236679077,4
8306,8306,0.3677181899547577,1,1,0.48949721455574036,6
8307,8307,0.8407634496688843,1,1,0.8888493180274963,4
8308,8308,0.4119570851325989,0,0,0.3625587224960327,5
8309,8309,0.4577693045139313,1,0,0.6537995934486389,4
8310,8310,0.5010496377944946,1,1,0.5769236087799072,3
8311,8311,0.7635076642036438,1,1,0.8820835947990417,8
8312,8312,0.6012464761734009,1,0,0.5971916913986206,9
8313,8313,0.6197541356086731,1,0,0.45916038751602173,6
8314,8314,0.38356268405914307,1,0,0.39929479360580444,6
8315,8315,0.3393513262271881,1,1,0.42310038208961487,6
8316,8316,0.49377238750457764,0,0,0.36589479446411133,3
8317,8317,0.3343837559223175,1,0,0.2858634889125824,5
8318,8318,0.3903235197067261,1,1,0.5517765879631042,2
8319,8319,0.5759419798851013,1,1,0.7145925760269165,7
8320,8320,0.31063252687454224,1,1,0.4487568736076355,7
8321,8321,0.47225695848464966,1,1,0.6411685943603516,4
8322,8322,0.42900004982948303,1,0,0.37920626997947693,4
8323,8323,0.3677155375480652,1,0,0.4286917746067047,9
8324,8324,0.5329655408859253,0,0,0.47739437222480774,5
8325,8325,0.5722438097000122,0,0,0.45702341198921204,0
8326,8326,0.39568793773651123,0,0,0.239327535033226,2
8327,8327,0.9321590065956116,1,1,0.947260856628418,7
8328,8328,0.4310057461261749,1,1,0.6257228255271912,7
8329,8329,0.7933932542800903,1,1,0.846647322177887,8
8330,8330,0.9407721161842346,1,1,0.9570099115371704,5
8331,8331,0.43977537751197815,0,0,0.3194185495376587,4
8332,8332,0.9134661555290222,1,1,0.9505554437637329,9
8333,8333,0.35821178555488586,1,0,0.30556318163871765,1
8334,8334,0.4307786226272583,1,0,0.5699788928031921,6
8335,8335,0.43568024039268494,0,0,0.419281929731369,3
8336,8336,0.46143537759780884,1,0,0.5216805934906006,3
8337,8337,0.5352553129196167,1,1,0.601142168045044,3
8338,8338,0.7582912445068359,1,1,0.8415898084640503,3
8339,8339,0.8187981843948364,1,1,0.8952469229698181,8
8340,8340,0.36176741123199463,1,0,0.4061542749404907,5
8341,8341,0.4001767337322235,1,0,0.3787328898906708,6
8342,8342,0.5230574011802673,1,1,0.753146231174469,1
8343,8343,0.6848676204681396,1,1,0.7883071303367615,3
8344,8344,0.46704310178756714,1,0,0.31158503890037537,7
8345,8345,0.41452205181121826,1,0,0.596592128276825,9
8346,8346,0.7201210260391235,1,1,0.8477579951286316,6
8347,8347,0.9145620465278625,1,1,0.9536648988723755,1
8348,8348,0.4972318112850189,1,1,0.680841863155365,6
8349,8349,0.5884836316108704,1,1,0.6661947965621948,4
8350,8350,0.4249024987220764,1,0,0.557809054851532,9
8351,8351,0.4369884133338928,1,1,0.5841497182846069,0
8352,8352,0.5171477794647217,0,0,0.40217500925064087,2
8353,8353,0.9007359743118286,1,1,0.9307777881622314,7
8354,8354,0.3896810710430145,1,1,0.45642590522766113,4
8355,8355,0.9165043830871582,1,1,0.9387849569320679,9
8356,8356,0.9924559593200684,1,1,0.9950289130210876,1
8357,8357,0.26876839995384216,1,0,0.244542196393013,0
8358,8358,0.7580927014350891,1,1,0.7958582043647766,0
8359,8359,0.46813565492630005,1,1,0.561717689037323,2
8360,8360,0.8599575161933899,1,1,0.8889710307121277,7
8361,8361,0.555621862411499,0,0,0.2992248833179474,1
8362,8362,0.551294207572937,0,0,0.3530380129814148,7
8363,8363,0.37738674879074097,1,0,0.45163583755493164,2
8364,8364,0.42301905155181885,0,0,0.2205093502998352,0
8365,8365,0.9092128872871399,1,1,0.9477621912956238,6
8366,8366,0.9631355404853821,1,1,0.9702457785606384,1
8367,8367,0.3779027462005615,1,0,0.45489591360092163,6
8368,8368,0.4547645151615143,1,0,0.451704204082489,6
8369,8369,0.48234519362449646,1,1,0.5849799513816833,4
8370,8370,0.5329384207725525,1,0,0.39751312136650085,4
8371,8371,0.923500657081604,1,1,0.9461390376091003,2
8372,8372,0.3537347912788391,1,0,0.2422027438879013,1
8373,8373,0.9192458987236023,1,1,0.9402401447296143,8
8374,8374,0.5465142130851746,1,0,0.3874945640563965,4
8375,8375,0.4344102442264557,0,0,0.3448335826396942,3
8376,8376,0.5431714057922363,0,0,0.38458412885665894,9
8377,8377,0.9105560779571533,1,1,0.9357085824012756,8
8378,8378,0.36622393131256104,1,0,0.28975746035575867,5
8379,8379,0.9438639879226685,1,1,0.9557639360427856,8
8380,8380,0.8090187907218933,1,1,0.868021547794342,9
8381,8381,0.4125722050666809,1,1,0.5641964077949524,4
8382,8382,0.4533132016658783,1,1,0.5849961638450623,3
8383,8383,0.48157742619514465,1,0,0.4182714521884918,2
8384,8384,0.4240776002407074,0,0,0.32930058240890503,5
8385,8385,0.5384665727615356,0,0,0.45432746410369873,1
8386,8386,0.2958875000476837,1,0,0.3758603036403656,3
8387,8387,0.6994510293006897,1,0,0.6349660754203796,0
8388,8388,0.8103466629981995,1,1,0.8545916080474854,1
8389,8389,0.9493321180343628,1,1,0.9687675833702087,1
8390,8390,0.9000183939933777,1,1,0.9288972020149231,1
8391,8391,0.9270765781402588,1,1,0.947441816329956,1
8392,8392,0.37811172008514404,1,0,0.49273255467414856,6
8393,8393,0.9546496868133545,1,1,0.9715777635574341,8
8394,8394,0.4790478050708771,0,0,0.2881873548030853,3
8395,8395,0.9207398891448975,1,1,0.9548841714859009,1
8396,8396,0.36176928877830505,1,1,0.46747344732284546,3
8397,8397,0.4449869692325592,1,1,0.6279558539390564,0
8398,8398,0.4629879891872406,1,1,0.5942096710205078,4
8399,8399,0.4070630967617035,0,0,0.30103787779808044,3
8400,8400,0.5833358764648438,1,1,0.7163193821907043,0
8401,8401,0.32822200655937195,0,0,0.40351924300193787,2
8402,8402,0.8161377310752869,1,1,0.88270503282547,0
8403,8403,0.4822831153869629,1,1,0.5678062438964844,6
8404,8404,0.5780083537101746,0,0,0.4820379614830017,4
8405,8405,0.3818671703338623,1,0,0.31089645624160767,0
8406,8406,0.7135847210884094,1,1,0.8080279231071472,9
8407,8407,0.8268176913261414,1,1,0.8786005973815918,8
8408,8408,0.2852631211280823,1,0,0.4503611624240875,6
8409,8409,0.8191291093826294,1,1,0.8863315582275391,8
8410,8410,0.4081708490848541,1,0,0.3901672661304474,5
8411,8411,0.7974042296409607,1,1,0.879330039024353,8
8412,8412,0.3007166087627411,1,1,0.39543768763542175,2
8413,8413,0.5497057437896729,1,1,0.6602312326431274,9
8414,8414,0.568911612033844,1,1,0.6389743089675903,6
8415,8415,0.7340978384017944,1,1,0.8356803059577942,0
8416,8416,0.4633542001247406,1,1,0.5618007183074951,6
8417,8417,0.9933546781539917,1,1,0.9955044388771057,1
8418,8418,0.6633280515670776,1,1,0.8606137633323669,8
8419,8419,0.40534576773643494,1,0,0.36908453702926636,7
8420,8420,0.43477311730384827,0,1,0.5418426394462585,6
8421,8421,0.5804301500320435,1,0,0.46945831179618835,2
8422,8422,0.6118475794792175,1,1,0.7177214026451111,2
8423,8423,0.6584059596061707,1,1,0.7601836919784546,6
8424,8424,0.36639878153800964,1,0,0.31703636050224304,5
8425,8425,0.477003276348114,0,0,0.3296448886394501,2
8426,8426,0.9222503304481506,1,1,0.9469199776649475,9
8427,8427,0.7831068634986877,1,1,0.8614330887794495,2
8428,8428,0.3681619465351105,1,0,0.3600447177886963,5
8429,8429,0.5624580979347229,1,1,0.73604816198349,4
