,sample_idx,resnet50_cifar10_trades1_255_adv_conf1_255,resnet50_cifar10_trades1_255_is_acc,resnet50_cifar10_trades1_255_is_rob1_255,resnet50_cifar10_trades1_255_nat_conf,resnet50_cifar10_trades1_255_pred
8583,8583,0.9948598146438599,1,1,0.9974895715713501,8
8584,8584,0.999563992023468,1,1,0.9997342228889465,1
8585,8585,0.9979526996612549,1,1,0.9993415474891663,9
8586,8586,0.6982548832893372,1,0,0.5729781985282898,6
8587,8587,0.9997532963752747,1,1,0.9998623132705688,7
8588,8588,0.9952536821365356,1,1,0.9978755712509155,6
8589,8589,0.8943801522254944,0,1,0.957822322845459,3
8590,8590,0.920943558216095,1,1,0.9770638346672058,0
8591,8591,0.9467717409133911,1,1,0.9804151058197021,6
8592,8592,0.9852043390274048,1,1,0.9958539009094238,0
8593,8593,0.9997922778129578,1,1,0.9998569488525391,1
8594,8594,0.999985933303833,1,1,0.9999901056289673,3
8595,8595,0.9985238909721375,1,1,0.9988860487937927,1
8596,8596,0.9621191620826721,1,1,0.9876554608345032,1
8597,8597,0.9906677603721619,1,1,0.9952723383903503,5
8598,8598,0.7140683531761169,0,1,0.8933351039886475,2
8599,8599,0.6777071356773376,1,0,0.6273103952407837,4
8600,8600,0.5578033924102783,1,0,0.6899269819259644,3
8601,8601,0.8461500406265259,1,1,0.9432773590087891,3
8602,8602,0.9997716546058655,1,1,0.9998743534088135,8
8603,8603,0.9791960716247559,1,1,0.9954121708869934,1
8604,8604,0.9613323211669922,1,1,0.9775292873382568,6
8605,8605,0.9995352029800415,1,1,0.9997643828392029,6
8606,8606,0.4981424808502197,1,0,0.7959697842597961,1
8607,8607,0.9993427395820618,1,1,0.9997357726097107,8
8608,8608,0.9980288147926331,1,1,0.9987718462944031,8
8609,8609,0.9923521876335144,1,1,0.9963757395744324,6
8610,8610,0.9979426264762878,1,1,0.9992129802703857,2
8611,8611,0.6460061073303223,1,0,0.5966562628746033,7
8612,8612,0.9627004861831665,1,1,0.9893781542778015,4
8613,8613,0.9741216897964478,1,1,0.9933996200561523,6
8614,8614,0.9988896250724792,1,1,0.9993946552276611,8
8615,8615,0.9997654557228088,1,1,0.9998456239700317,9
8616,8616,0.5489769577980042,0,1,0.7890536189079285,6
8617,8617,0.7029799222946167,1,0,0.3894922733306885,3
8618,8618,0.5675246119499207,0,0,0.7858821153640747,3
8619,8619,0.8332123160362244,1,1,0.9537039995193481,5
8620,8620,0.796390950679779,1,1,0.9091914892196655,3
8621,8621,0.999873161315918,1,1,0.9999033212661743,1
8622,8622,0.988735020160675,1,1,0.9951916933059692,4
8623,8623,0.9997918009757996,1,1,0.9998612403869629,1
8624,8624,0.8163418173789978,1,1,0.9532775282859802,9
8625,8625,0.9648000001907349,1,1,0.987297534942627,5
8626,8626,0.9928215146064758,1,1,0.9958350658416748,1
8627,8627,0.9998857975006104,1,1,0.9999345541000366,7
8628,8628,0.9774116277694702,1,1,0.9920989274978638,7
8629,8629,0.7139841318130493,1,1,0.9055860042572021,7
8630,8630,0.9987473487854004,1,1,0.9990854263305664,5
8631,8631,0.9887571930885315,1,1,0.9943728446960449,2
8632,8632,0.8870314955711365,1,1,0.9639511108398438,3
8633,8633,0.626990556716919,1,0,0.426845520734787,3
8634,8634,0.936022162437439,1,1,0.9689514636993408,6
8635,8635,0.8682125210762024,1,1,0.948975145816803,6
8636,8636,0.9725270867347717,1,1,0.9894164204597473,6
8637,8637,0.9830687046051025,1,1,0.9955651164054871,4
8638,8638,0.9998996257781982,1,1,0.9999240636825562,0
8639,8639,0.9969923496246338,1,1,0.998129665851593,7
8640,8640,0.9883062243461609,1,1,0.9958517551422119,1
8641,8641,0.9976995587348938,1,1,0.9989120960235596,7
8642,8642,0.919008731842041,0,1,0.97157222032547,6
8643,8643,0.9997829794883728,1,1,0.9998751878738403,0
8644,8644,0.5199779272079468,1,0,0.5981370806694031,8
8645,8645,0.9995778203010559,1,1,0.999690055847168,1
8646,8646,0.5926442742347717,1,1,0.8558183312416077,2
8647,8647,0.8070806860923767,1,1,0.8996633887290955,4
8648,8648,0.9982784986495972,1,1,0.9988489151000977,1
8649,8649,0.9978682994842529,1,1,0.9989215135574341,2
8650,8650,0.9845429062843323,1,1,0.9954727292060852,2
8651,8651,0.7809330821037292,1,1,0.8982802629470825,4
8652,8652,0.9987653493881226,1,1,0.9994547963142395,9
8653,8653,0.9912480115890503,1,1,0.9969837069511414,8
8654,8654,0.9921161532402039,1,1,0.9970232844352722,2
8655,8655,0.999683141708374,1,1,0.9999051094055176,8
8656,8656,0.7117412090301514,1,0,0.4506240487098694,7
8657,8657,0.9941444993019104,1,1,0.9977510571479797,6
8658,8658,0.6451892256736755,1,1,0.7822691798210144,3
8659,8659,0.9983140230178833,1,1,0.9992859959602356,4
8660,8660,0.9858521223068237,1,1,0.9916845560073853,7
8661,8661,0.9994718432426453,1,1,0.9997960925102234,2
8662,8662,0.9669244289398193,1,1,0.9902529716491699,3
8663,8663,0.9997974038124084,1,1,0.999883770942688,1
8664,8664,0.6036773324012756,1,1,0.7910374402999878,5
8665,8665,0.9387202858924866,1,1,0.9861220717430115,3
8666,8666,0.5615463256835938,1,1,0.7008621096611023,0
8667,8667,0.9598139524459839,1,1,0.981376051902771,4
8668,8668,0.9984997510910034,1,1,0.9993865489959717,3
8669,8669,0.9456285834312439,1,1,0.9818874597549438,4
8670,8670,0.7834102511405945,1,1,0.9512816667556763,9
8671,8671,0.7134652733802795,0,0,0.507980465888977,3
8672,8672,0.9744732975959778,1,1,0.9918028712272644,7
8673,8673,0.9997192025184631,1,1,0.9998244643211365,9
8674,8674,0.9611153602600098,1,1,0.9903125762939453,1
8675,8675,0.9982907176017761,1,1,0.9989697933197021,7
8676,8676,0.9976022839546204,1,1,0.998397171497345,8
8677,8677,0.8351054191589355,1,1,0.9269082546234131,3
8678,8678,0.9921951293945312,1,1,0.9957966804504395,1
8679,8679,0.9848073720932007,1,1,0.9953294992446899,8
8680,8680,0.9759221076965332,1,1,0.9895368814468384,3
8681,8681,0.5457315444946289,1,1,0.8602221012115479,2
8682,8682,0.9999970197677612,1,1,0.9999982118606567,5
8683,8683,0.998854398727417,1,1,0.9993940591812134,7
8684,8684,0.9356656074523926,1,1,0.9556994438171387,2
8685,8685,0.9967601895332336,1,1,0.9990160465240479,7
8686,8686,0.9991996884346008,1,1,0.9995414018630981,9
8687,8687,0.8922091126441956,1,1,0.9617112278938293,6
8688,8688,0.9959569573402405,1,1,0.9980582594871521,8
8689,8689,0.9934327602386475,1,1,0.9976112842559814,6
8690,8690,0.9574693441390991,1,1,0.9901703000068665,8
8691,8691,0.9557252526283264,1,1,0.9874588251113892,6
8692,8692,0.7562094926834106,1,1,0.8952259421348572,5
8693,8693,0.9999874830245972,1,1,0.9999914169311523,9
8694,8694,0.9701105356216431,1,1,0.9907494187355042,0
8695,8695,0.9955457448959351,1,1,0.9974210262298584,4
8696,8696,0.9995766282081604,1,1,0.9997718930244446,8
8697,8697,0.9998651742935181,1,1,0.9999028444290161,5
8698,8698,0.926347553730011,1,1,0.9848238229751587,6
8699,8699,0.5776132345199585,0,0,0.460886687040329,5
8700,8700,0.6809542775154114,1,1,0.8627368807792664,3
8701,8701,0.9995130300521851,1,1,0.999703586101532,8
8702,8702,0.5963494777679443,1,1,0.8586209416389465,0
8703,8703,0.9948999285697937,1,1,0.9976081848144531,4
8704,8704,0.9974884986877441,1,1,0.9989635944366455,8
8705,8705,0.9723976254463196,1,1,0.9915573596954346,6
8706,8706,0.8721272349357605,1,1,0.9446898698806763,7
8707,8707,0.9975510239601135,1,1,0.9989200830459595,2
8708,8708,0.545143723487854,1,0,0.37263092398643494,7
8709,8709,0.9999663829803467,1,1,0.9999732971191406,1
8710,8710,0.9840271472930908,1,1,0.9918656945228577,7
8711,8711,0.99498051404953,1,1,0.9981702566146851,4
8712,8712,0.9998763799667358,1,1,0.99992835521698,1
8713,8713,0.9986020922660828,1,1,0.9993187189102173,2
8714,8714,0.7281222939491272,1,0,0.5876294374465942,4
8715,8715,0.4710935354232788,0,1,0.5956542491912842,5
8716,8716,0.9980601668357849,1,1,0.9991003274917603,2
8717,8717,0.9991425275802612,1,1,0.999546468257904,8
8718,8718,0.9997355341911316,1,1,0.9998064637184143,7
8719,8719,0.9194912910461426,1,1,0.9819933176040649,2
8720,8720,0.6934924125671387,1,1,0.8236503005027771,2
8721,8721,0.5130783915519714,1,0,0.8605930805206299,6
8722,8722,0.8613881468772888,1,1,0.9425931572914124,7
8723,8723,0.48034337162971497,1,0,0.6069625616073608,5
8724,8724,0.9000088572502136,1,1,0.9570199251174927,6
8725,8725,0.9993835687637329,1,1,0.9997219443321228,8
8726,8726,0.9999604225158691,1,1,0.9999756813049316,9
8727,8727,0.9951815009117126,1,1,0.9981204867362976,9
8728,8728,0.5892953276634216,0,1,0.8538170456886292,5
8729,8729,0.990738570690155,1,1,0.9955127835273743,5
8730,8730,0.9753747582435608,1,1,0.9913819432258606,2
8731,8731,0.6261034607887268,1,1,0.8833091855049133,9
8732,8732,0.9974015951156616,1,1,0.9988307356834412,8
8733,8733,0.9993979930877686,1,1,0.9995664954185486,7
8734,8734,0.9998156428337097,1,1,0.9999297857284546,2
8735,8735,0.5768840312957764,1,1,0.787111222743988,3
8736,8736,0.9898409247398376,1,1,0.9961130619049072,3
8737,8737,0.46865764260292053,1,0,0.7577954530715942,7
8738,8738,0.9909026026725769,1,1,0.9949156045913696,4
8739,8739,0.9988127946853638,1,1,0.9993195533752441,3
8740,8740,0.9671998023986816,1,1,0.9896320104598999,2
8741,8741,0.9998261332511902,1,1,0.9999020099639893,1
8742,8742,0.9355313181877136,1,1,0.9789555072784424,9
8743,8743,0.9514674544334412,0,1,0.9832721948623657,8
8744,8744,0.9568415880203247,1,1,0.982393741607666,1
8745,8745,0.9998892545700073,1,1,0.9999432563781738,5
8746,8746,0.9463948011398315,1,1,0.9827343821525574,3
8747,8747,0.9999747276306152,1,1,0.999987006187439,2
8748,8748,0.9960054755210876,1,1,0.9982715845108032,6
8749,8749,0.591194748878479,1,1,0.8814265727996826,5
8750,8750,0.9999645948410034,1,1,0.9999737739562988,9
8751,8751,0.995470404624939,1,1,0.999052107334137,1
8752,8752,0.529076337814331,0,1,0.7595092058181763,3
8753,8753,0.5120009183883667,1,0,0.7580219507217407,4
8754,8754,0.9994482398033142,1,1,0.9996440410614014,3
8755,8755,0.993372917175293,1,1,0.9963445067405701,6
8756,8756,0.9997684359550476,1,1,0.9998691082000732,2
8757,8757,0.5262835025787354,0,1,0.7792769074440002,0
8758,8758,0.9994981288909912,1,1,0.9998408555984497,9
8759,8759,0.9212453961372375,1,1,0.9711422324180603,7
8760,8760,0.9997443556785583,1,1,0.9998730421066284,8
8761,8761,0.9974466562271118,1,1,0.9990115165710449,0
8762,8762,0.9939686059951782,1,1,0.9983007311820984,8
8763,8763,0.9995821118354797,1,1,0.9997461438179016,9
8764,8764,0.928037703037262,1,1,0.9710044264793396,1
8765,8765,0.9751767516136169,1,1,0.9913353323936462,2
8766,8766,0.9858388304710388,1,1,0.9945188164710999,5
8767,8767,0.9931169748306274,1,1,0.9973102807998657,7
8768,8768,0.9985389709472656,1,1,0.999396800994873,2
8769,8769,0.999795138835907,1,1,0.9998828172683716,0
8770,8770,0.9997715353965759,1,1,0.9998733997344971,6
8771,8771,0.9985795021057129,1,1,0.9991590976715088,6
8772,8772,0.9997525811195374,1,1,0.9998577833175659,1
8773,8773,0.5887009501457214,1,1,0.8713279366493225,6
8774,8774,0.6650709509849548,1,0,0.5849937796592712,3
8775,8775,0.852635383605957,1,1,0.9345840811729431,1
8776,8776,0.47252222895622253,1,0,0.6708765625953674,5
8777,8777,0.9979268312454224,1,1,0.9992606043815613,0
8778,8778,0.6479102969169617,1,1,0.8587280511856079,3
8779,8779,0.6561207175254822,0,0,0.5884033441543579,5
8780,8780,0.8862123489379883,1,1,0.9643630981445312,4
8781,8781,0.9274227023124695,1,1,0.9737667441368103,6
8782,8782,0.9972457885742188,1,1,0.9983294606208801,5
8783,8783,0.6383312940597534,1,1,0.8177728652954102,6
8784,8784,0.9413610100746155,1,1,0.9801520705223083,4
8785,8785,0.9988001585006714,1,1,0.9995174407958984,8
8786,8786,0.6826626062393188,1,1,0.8243234157562256,3
8787,8787,0.9478878974914551,1,1,0.9819561839103699,4
8788,8788,0.9915511608123779,1,1,0.9954599738121033,5
8789,8789,0.9995362758636475,1,1,0.9996817111968994,5
8790,8790,0.9967966675758362,1,1,0.999032735824585,0
8791,8791,0.9931546449661255,1,1,0.9957926273345947,6
8792,8792,0.9054818749427795,1,1,0.9743785262107849,6
8793,8793,0.999902606010437,1,1,0.9999351501464844,7
8794,8794,0.7341258525848389,1,0,0.5030104517936707,5
8795,8795,0.8288456201553345,1,1,0.9022966623306274,0
8796,8796,0.9090057611465454,1,1,0.9790124893188477,9
8797,8797,0.9987403750419617,1,1,0.9994385838508606,9
8798,8798,0.9970588684082031,1,1,0.9989697933197021,6
8799,8799,0.9892926216125488,1,1,0.9963240623474121,1
8800,8800,0.9900660514831543,1,1,0.9929667711257935,0
8801,8801,0.9912003874778748,1,1,0.996378481388092,4
8802,8802,0.9997074007987976,1,1,0.999816358089447,6
8803,8803,0.6961456537246704,1,1,0.8349640965461731,3
8804,8804,0.9548121094703674,0,1,0.9785709977149963,3
8805,8805,0.9992508292198181,1,1,0.999560534954071,9
8806,8806,0.8752990365028381,0,1,0.9522265195846558,2
8807,8807,0.999744713306427,1,1,0.9998559951782227,6
8808,8808,0.9938123226165771,1,1,0.9977356195449829,6
8809,8809,0.40993544459342957,1,0,0.6449071168899536,8
8810,8810,0.9983640313148499,1,1,0.9990746974945068,2
8811,8811,0.81156986951828,1,1,0.9396571516990662,1
8812,8812,0.9999755620956421,1,1,0.9999829530715942,0
8813,8813,0.9859064817428589,1,1,0.9951140880584717,1
8814,8814,0.9997196793556213,1,1,0.9998655319213867,9
8815,8815,0.7914116382598877,1,1,0.8668997883796692,3
8816,8816,0.9593198299407959,1,1,0.9819002151489258,7
8817,8817,0.6530268788337708,1,0,0.7109980583190918,4
8818,8818,0.9871533513069153,1,1,0.9942816495895386,3
8819,8819,0.9999908208847046,1,1,0.9999943971633911,0
8820,8820,0.9999576807022095,1,1,0.9999711513519287,2
8821,8821,0.9830290675163269,1,1,0.9928887486457825,7
8822,8822,0.9850756525993347,1,1,0.9966344237327576,6
8823,8823,0.9797627329826355,1,1,0.9902547001838684,4
8824,8824,0.7192620038986206,1,1,0.8596595525741577,3
8825,8825,0.4777630865573883,1,0,0.8634364604949951,0
8826,8826,0.9997424483299255,1,1,0.9998335838317871,8
8827,8827,0.6234733462333679,1,0,0.550752580165863,2
8828,8828,0.4852845370769501,1,1,0.8491252064704895,0
8829,8829,0.9999356269836426,1,1,0.9999696016311646,0
8830,8830,0.9998552799224854,1,1,0.9998937845230103,9
8831,8831,0.9984696507453918,1,1,0.999334990978241,6
8832,8832,0.9126474261283875,1,1,0.9701277017593384,6
8833,8833,0.9761326909065247,1,1,0.9931402802467346,6
8834,8834,0.9999018907546997,1,1,0.999955415725708,8
8835,8835,0.9942988157272339,1,1,0.9965686798095703,7
8836,8836,0.6853119134902954,0,0,0.8061211705207825,2
8837,8837,0.9996376037597656,1,1,0.999767005443573,1
8838,8838,0.9994895458221436,1,1,0.9997298121452332,8
8839,8839,0.9994345307350159,1,1,0.9995768666267395,1
8840,8840,0.9485392570495605,1,1,0.9787585735321045,2
8841,8841,0.9533262848854065,1,1,0.973906934261322,2
8842,8842,0.9251329898834229,1,1,0.970658004283905,4
8843,8843,0.9994264841079712,1,1,0.9996730089187622,8
8844,8844,0.9984751343727112,1,1,0.9991105198860168,5
8845,8845,0.9990511536598206,1,1,0.9994971752166748,2
8846,8846,0.999809205532074,1,1,0.9998605251312256,6
8847,8847,0.607807993888855,1,0,0.6376014947891235,5
8848,8848,0.9132909178733826,1,1,0.9788931012153625,3
8849,8849,0.9999969005584717,1,1,0.9999977350234985,9
8850,8850,0.6792441606521606,0,0,0.5672689080238342,9
8851,8851,0.9995130300521851,1,1,0.9997056126594543,0
8852,8852,0.9991185069084167,1,1,0.999487042427063,7
8853,8853,0.9926727414131165,1,1,0.9960718154907227,2
8854,8854,0.9768339991569519,1,1,0.9927768707275391,4
8855,8855,0.7918872833251953,1,1,0.9140064716339111,4
8856,8856,0.9954869151115417,1,1,0.9984484910964966,0
8857,8857,0.9174495339393616,1,1,0.9593305587768555,0
8858,8858,0.9882787466049194,1,1,0.996688187122345,6
8859,8859,0.9997934699058533,1,1,0.9999134540557861,2
8860,8860,0.9999303817749023,1,1,0.999958872795105,2
8861,8861,0.8717314600944519,1,1,0.9539269804954529,4
8862,8862,0.9998205304145813,1,1,0.9999364614486694,0
8863,8863,0.7905809879302979,1,1,0.902273952960968,5
8864,8864,0.9999487400054932,1,1,0.9999709129333496,9
8865,8865,0.9214885830879211,1,1,0.9630916118621826,7
8866,8866,0.9987674951553345,1,1,0.9995740056037903,1
8867,8867,0.9998347759246826,1,1,0.9999182224273682,8
8868,8868,0.5658808946609497,0,0,0.6693362593650818,3
8869,8869,0.8157244324684143,1,1,0.9158309698104858,5
8870,8870,0.9596718549728394,1,1,0.9786098003387451,5
8871,8871,0.9999361038208008,1,1,0.9999581575393677,9
8872,8872,0.9977370500564575,1,1,0.9989418387413025,8
8873,8873,0.9996039271354675,1,1,0.9997549653053284,5
8874,8874,0.9956070780754089,1,1,0.9972575306892395,7
8875,8875,0.9973827004432678,1,1,0.9986709356307983,8
8876,8876,0.6828755140304565,1,1,0.9174715876579285,0
8877,8877,0.9662418961524963,1,1,0.9883925318717957,9
8878,8878,0.996966540813446,1,1,0.9991599321365356,8
8879,8879,0.9916011095046997,1,1,0.9965883493423462,9
8880,8880,0.9997848868370056,1,1,0.9998631477355957,1
8881,8881,0.9999021291732788,1,1,0.9999417066574097,6
8882,8882,0.5377877950668335,1,0,0.6162997484207153,3
8883,8883,0.4994901716709137,1,0,0.7473782896995544,8
8884,8884,0.9753950238227844,1,1,0.994594156742096,0
8885,8885,0.9556497931480408,1,1,0.9811816811561584,3
8886,8886,0.5184195637702942,0,0,0.680802047252655,7
8887,8887,0.825420081615448,1,1,0.9045119881629944,4
8888,8888,0.9991475343704224,1,1,0.9996856451034546,8
8889,8889,0.9963460564613342,1,1,0.997590184211731,4
8890,8890,0.9995530247688293,1,1,0.9997510313987732,8
8891,8891,0.9937748908996582,1,1,0.9976025223731995,9
8892,8892,0.5275847315788269,1,1,0.893662691116333,8
8893,8893,0.9923303723335266,1,1,0.9968110918998718,6
8894,8894,0.9999364614486694,1,1,0.9999650716781616,0
8895,8895,0.999624490737915,1,1,0.9998237490653992,0
8896,8896,0.9986955523490906,1,1,0.9995490908622742,8
8897,8897,0.9978079199790955,1,1,0.9992000460624695,2
8898,8898,0.4441230297088623,1,0,0.6983521580696106,7
8899,8899,0.9865983724594116,1,1,0.9942663311958313,4
8900,8900,0.9998409748077393,1,1,0.9999505281448364,2
8901,8901,0.9934298396110535,1,1,0.9969084858894348,5
8902,8902,0.9670412540435791,1,1,0.9863201975822449,6
8903,8903,0.9679880738258362,1,1,0.982970118522644,0
8904,8904,0.9997071623802185,1,1,0.999848484992981,5
8905,8905,0.9999717473983765,1,1,0.9999821186065674,8
8906,8906,0.963513195514679,1,1,0.981652557849884,4
8907,8907,0.9996628761291504,1,1,0.999834418296814,1
8908,8908,0.9295162558555603,1,1,0.9866613745689392,9
8909,8909,0.9999891519546509,1,1,0.999993085861206,0
8910,8910,0.9988466501235962,1,1,0.999464213848114,1
8911,8911,0.9569873213768005,1,1,0.9851442575454712,4
8912,8912,0.931507408618927,1,1,0.9798965454101562,4
8913,8913,0.9998966455459595,1,1,0.999945878982544,8
8914,8914,0.9908950328826904,1,1,0.997190535068512,4
8915,8915,0.9978280663490295,1,1,0.9992595314979553,9
8916,8916,0.998713493347168,1,1,0.9993773102760315,6
8917,8917,0.9957519769668579,1,1,0.9980489015579224,0
8918,8918,0.7741670608520508,0,0,0.6145713925361633,0
8919,8919,0.5232024788856506,1,1,0.7137877941131592,7
8920,8920,0.9863994121551514,1,1,0.9962003827095032,6
8921,8921,0.9955701231956482,1,1,0.9977782368659973,8
8922,8922,0.9977831244468689,1,1,0.9990467429161072,9
8923,8923,0.6115697622299194,0,0,0.6457138657569885,2
8924,8924,0.9964540004730225,1,1,0.9986445307731628,2
8925,8925,0.9875621795654297,1,1,0.9962181448936462,0
8926,8926,0.9995075464248657,1,1,0.9997802376747131,4
8927,8927,0.9998223185539246,1,1,0.9998844861984253,9
8928,8928,0.80682772397995,1,0,0.5827003717422485,4
8929,8929,0.9999560117721558,1,1,0.9999759197235107,9
8930,8930,0.7443690896034241,1,1,0.89687180519104,3
8931,8931,0.9999969005584717,1,1,0.9999983310699463,9
8932,8932,0.7125905752182007,0,0,0.5081114172935486,3
8933,8933,0.7641566395759583,1,1,0.9170824289321899,6
8934,8934,0.9422608017921448,1,1,0.9828893542289734,7
8935,8935,0.999599039554596,1,1,0.9997528195381165,0
8936,8936,0.468452513217926,1,0,0.7981414794921875,9
8937,8937,0.999669075012207,1,1,0.9997701048851013,7
8938,8938,0.8857120275497437,0,0,0.5268366932868958,8
8939,8939,0.6841587424278259,0,0,0.6447930932044983,2
8940,8940,0.561590850353241,0,0,0.41057077050209045,3
8941,8941,0.999148964881897,1,1,0.9996469020843506,0
8942,8942,0.9781298637390137,1,1,0.9879619479179382,6
8943,8943,0.6046738624572754,0,0,0.43000075221061707,3
8944,8944,0.9962970614433289,1,1,0.9984075427055359,4
8945,8945,0.999403715133667,1,1,0.9996460676193237,1
8946,8946,0.997998058795929,1,1,0.9993320107460022,9
8947,8947,0.5487006306648254,0,1,0.8356519937515259,2
8948,8948,0.7194565534591675,1,0,0.5646563172340393,6
8949,8949,0.9539530277252197,1,1,0.9812147617340088,7
8950,8950,0.9999957084655762,1,1,0.9999972581863403,9
8951,8951,0.999847412109375,1,1,0.9999089241027832,8
8952,8952,0.5720947980880737,1,0,0.6549277305603027,3
8953,8953,0.9996795654296875,1,1,0.9998447895050049,9
8954,8954,0.9014047980308533,1,1,0.9641790986061096,2
8955,8955,0.6694798469543457,1,1,0.8966017961502075,1
8956,8956,0.8966579437255859,1,1,0.9756777286529541,2
8957,8957,0.9970025420188904,1,1,0.9976469874382019,7
8958,8958,0.6428293585777283,0,0,0.581592857837677,4
8959,8959,0.9734483957290649,1,1,0.9917004704475403,1
8960,8960,0.9511297941207886,1,1,0.9660822153091431,0
8961,8961,0.9984386563301086,1,1,0.9991819262504578,0
8962,8962,0.5033075213432312,1,0,0.70151287317276,5
8963,8963,0.9934211373329163,1,1,0.9971522092819214,6
8964,8964,0.9989542961120605,1,1,0.9995325803756714,0
8965,8965,0.9308505058288574,1,1,0.9701775312423706,4
8966,8966,0.7568184733390808,1,1,0.9107058644294739,3
8967,8967,0.9627702832221985,1,1,0.9835802912712097,2
8968,8968,0.9961464405059814,1,1,0.9981197714805603,8
8969,8969,0.9976722598075867,1,1,0.9992550015449524,8
8970,8970,0.9988716244697571,1,1,0.9995555281639099,0
8971,8971,0.9944486618041992,1,1,0.9970473647117615,6
8972,8972,0.9905984997749329,1,1,0.9964280724525452,9
8973,8973,0.8043254613876343,1,1,0.8735218048095703,5
8974,8974,0.9943178296089172,1,1,0.996674656867981,2
8975,8975,0.9999898672103882,1,1,0.9999924898147583,8
8976,8976,0.9980762004852295,1,1,0.9990949630737305,7
8977,8977,0.876828134059906,1,1,0.9353840947151184,0
8978,8978,0.9977444410324097,1,1,0.9988067150115967,6
8979,8979,0.9988356232643127,1,1,0.9994427561759949,5
8980,8980,0.99998939037323,1,1,0.9999924898147583,9
8981,8981,0.8660883903503418,1,0,0.5614453554153442,7
8982,8982,0.998907208442688,1,1,0.9992389678955078,2
8983,8983,0.7538539171218872,0,1,0.8921062350273132,5
8984,8984,0.9608799815177917,1,1,0.9934358596801758,6
8985,8985,0.9750008583068848,0,1,0.9921072125434875,0
8986,8986,0.9955173134803772,1,1,0.9974895715713501,6
8987,8987,0.9893504977226257,1,1,0.9949095845222473,2
8988,8988,0.9999591112136841,1,1,0.999970555305481,2
8989,8989,0.9989418387413025,1,1,0.9994852542877197,4
8990,8990,0.9998985528945923,1,1,0.9999170303344727,1
8991,8991,0.9649712443351746,1,1,0.9834659099578857,0
8992,8992,0.9951614737510681,1,1,0.9983128309249878,5
8993,8993,0.6987897753715515,0,1,0.9171115159988403,9
8994,8994,0.9997929930686951,1,1,0.9998610019683838,8
8995,8995,0.9999104738235474,1,1,0.9999539852142334,9
8996,8996,0.5466504693031311,1,1,0.7630061507225037,3
8997,8997,0.8760335445404053,1,1,0.9531152248382568,5
8998,8998,0.9999023675918579,1,1,0.9999442100524902,9
8999,8999,0.9773210883140564,1,1,0.9924710988998413,3
9000,9000,0.9999668598175049,1,1,0.9999781847000122,8
9001,9001,0.9973127245903015,1,1,0.9989218711853027,1
9002,9002,0.9961403012275696,1,1,0.9984167814254761,6
9003,9003,0.7045175433158875,1,1,0.8601292967796326,3
9004,9004,0.9993093013763428,1,1,0.999704897403717,7
9005,9005,0.6642468571662903,1,1,0.843143105506897,5
9006,9006,0.9836353063583374,1,1,0.9928699135780334,6
9007,9007,0.9999164342880249,1,1,0.999963641166687,2
9008,9008,0.9998761415481567,1,1,0.9999232292175293,0
9009,9009,0.8813930153846741,1,1,0.9756130576133728,2
9010,9010,0.988318145275116,1,1,0.9973766803741455,8
9011,9011,0.9630064964294434,1,1,0.9811579585075378,2
9012,9012,0.7621023654937744,1,0,0.5736055374145508,8
9013,9013,0.9336641430854797,1,1,0.9792624711990356,7
9014,9014,0.999785840511322,1,1,0.9998893737792969,7
9015,9015,0.9997854828834534,1,1,0.9998693466186523,8
9016,9016,0.9990522265434265,1,1,0.9993597865104675,1
9017,9017,0.9999222755432129,1,1,0.999942421913147,0
9018,9018,0.7854893803596497,1,1,0.8968790173530579,8
9019,9019,0.9995325803756714,1,1,0.9997984766960144,9
9020,9020,0.9998217225074768,1,1,0.9998805522918701,7
9021,9021,0.9965774416923523,1,1,0.99831223487854,0
9022,9022,0.9411554336547852,1,1,0.9737262725830078,3
9023,9023,0.9726736545562744,1,1,0.9887867569923401,8
9024,9024,0.9957407712936401,1,1,0.9974349141120911,0
9025,9025,0.9987615346908569,1,1,0.9994148015975952,5
9026,9026,0.9998227953910828,1,1,0.9999188184738159,9
9027,9027,0.831013023853302,0,1,0.9358140230178833,3
9028,9028,0.9827411770820618,1,1,0.9946224689483643,8
9029,9029,0.44394969940185547,1,1,0.6809467673301697,4
9030,9030,0.99931800365448,1,1,0.9997361302375793,2
9031,9031,0.6204262971878052,1,0,0.7649840116500854,0
9032,9032,0.9981687068939209,1,1,0.9990664124488831,9
9033,9033,0.8932152986526489,1,1,0.9532264471054077,2
9034,9034,0.772956371307373,1,1,0.8853605389595032,2
9035,9035,0.5835115909576416,1,1,0.8373390436172485,4
9036,9036,0.6671618819236755,1,0,0.5101647973060608,4
9037,9037,0.9998268485069275,1,1,0.9999202489852905,9
9038,9038,0.9216290712356567,1,1,0.9708659648895264,2
9039,9039,0.6935753226280212,0,1,0.8774625658988953,6
9040,9040,0.8355132341384888,1,1,0.9375061392784119,2
9041,9041,0.5282565355300903,0,1,0.7259238958358765,3
9042,9042,0.9994708895683289,1,1,0.9996678829193115,1
9043,9043,0.9969524145126343,1,1,0.9980093836784363,3
9044,9044,0.9990677237510681,1,1,0.99951171875,2
9045,9045,0.9999979734420776,1,1,0.9999988079071045,0
9046,9046,0.9998382329940796,1,1,0.9999116659164429,0
9047,9047,0.9954890608787537,1,1,0.9981122016906738,4
9048,9048,0.8939136266708374,1,1,0.9840001463890076,0
